Time,Duration
23621,4470
28091,1484
29575,1945
24181,2754
26935,511
27446,476
27922,218
24020,115
20179,973
21152,346
21498,2349
23847,417
24264,1323
25587,358
3302,187
23859,1529
25388,681
26069,788
3489,1901
5390,71
5461,440
9161,238
23161,75
23431,1769
25200,776
29699,706
22220,2057
24277,1415
25692,586
26278,2141
28419,836
29255,136
29391,176
29567,361
29928,1740
23780,240
23411,4035
27446,921
28367,620
29435,1456
18726,1903
20629,2082
22711,563
23274,120
23394,479
16809,169
22647,742
23389,158
23547,708
25523,635
27468,358
27826,379
28205,119
15809,2651
18460,2107
20567,4730
25297,2421
27718,421
5458,485
6268,1025
7293,8262
15555,3670
19225,1081
20306,748
21054,4459
25513,2370
27883,792
11048,291
11339,1798
13137,885
24711,2668
27379,1981
29360,768
30128,190
13418,633
14051,110
14161,344
14505,3030
17535,208
17743,2774
20517,253
20770,335
13530,2949
16479,1497
17976,344
18320,1419
19739,2187
21926,1159
23085,5660
10460,1565
12025,91
12116,335
12522,4725
17247,377
17624,1550
19174,1720
20894,1409
22303,477
22780,3575
19469,126
19595,148
19743,639
20382,571
20953,522
21405,977
15206,1590
16796,324
17120,2698
19818,695
20513,611
21124,110
21234,220
21454,760
22214,515
22729,92
22821,50
22871,126
22997,833
22364,613
9728,86
6036,1942
8128,330
8863,4057
12920,961
17641,37
17678,2061
19739,4279
24018,1218
5420,340
5760,459
6219,1838
4038,1186
5224,437
5661,586
6247,1731
17474,202
17676,659
18335,1019
19354,1249
20603,174
20777,436
20884,244
21128,144
18145,1311
19456,751
20207,107
5010,444
12873,594
13467,150
13901,1278
15179,4085
19264,3713
4324,47
4371,147
4518,1131
5649,510
6159,1989
10470,323
10793,8471
19264,1039
20303,1106
4178,668
4846,1313
6159,1721
7880,70
15675,235
15910,890
16800,152
21517,603
13873,552
14425,73
15911,581
16492,2071
18563,1025
19588,3107
22695,2942
25637,2519
3500,257
3757,766
4523,62
4585,140
4725,252
4977,455
5432,787
6219,373
6592,609
7201,508
7709,83
7792,103
7895,135
8030,326
8356,605
8961,307
9268,170
9438,122
9560,196
9756,79
9835,103
9938,283
10221,228
10449,147
10596,241
10837,315
11152,53
11205,133
11338,280
11618,1611
13229,1156
14385,1497
15882,29
13480,1920
15400,838
16238,1521
17759,1688
19447,2056
21503,178
21681,3531
25212,3457
28669,608
29277,2382
19145,2142
21287,412
12367,3661
16028,274
16302,2298
18600,3614
22214,471
22685,759
23444,222
23666,2332
25998,1518
27516,452
27968,1612
29580,1361
13553,1570
15123,7
15130,1108
16238,929
17167,446
17613,1664
19277,1955
21232,4395
25627,1947
27574,667
28241,2254
30495,335
18948,360
19308,678
19986,686
20672,132
20804,1854
8503,168
18983,1320
20303,1006
21309,2088
23397,523
18014,3273
21287,183
18116,574
18690,285
18975,250
19225,662
19887,324
12165,876
17806,227
18033,411
18444,1012
19456,2579
22035,335
22370,653
10274,1960
12234,1246
21479,285
21764,1153
13207,429
13636,3202
16838,644
17482,338
17820,1438
19258,634
19892,551
20443,94
20537,171
20708,350
21058,412
20002,511
20513,363
18438,1272
19710,1760
15799,899
16698,977
17675,581
18256,1200
19456,3425
22881,2697
25578,2771
10417,691
11108,1695
14883,1568
16451,1210
17661,1513
19174,5801
24975,1310
26285,1117
27402,145
27547,1200
28747,200
28947,151
20191,112
10362,518
10880,1091
11971,40
12011,23
12034,767
12801,3
12216,1734
13950,1038
14988,2805
17793,844
18637,321
18958,545
19503,856
21764,611
20962,703
21665,108
21773,854
4293,767
5060,1165
6225,1753
8078,1692
9770,715
10485,174
10659,367
11026,263
11289,744
12033,135
12168,157
12325,21
12346,1757
14103,1193
15296,400
15696,834
16530,329
16859,294
17153,460
17613,3841
21454,190
21644,225
21869,1123
9927,92
10241,734
10975,223
11198,35
11233,319
11552,25
11577,125
11702,154
12235,482
12717,91
16952,2258
19210,969
20179,757
20936,900
4178,146
20219,912
20144,219
20363,63
20426,421
20847,302
21149,832
21981,383
7950,1053
9003,1712
10715,2052
12767,20
12787,21
12808,414
19791,38
19829,65
19894,831
15293,302
15595,2783
18378,4326
22704,105
14855,268
15123,3299
18422,2091
20513,334
20847,623
19255,1681
20936,871
21807,407
22214,174
22388,1161
23549,540
24089,1093
25182,867
26049,220
26269,1540
27809,59
27868,658
28526,978
29504,413
3195,364
3559,212
3771,289
4060,510
4570,1490
6060,68
6128,182
7309,721
8030,473
12787,532
13319,780
14099,676
14775,1205
15980,303
16283,1352
17635,2933
20568,4441
25009,3172
9672,165
9837,859
10696,398
11094,772
11866,1042
12908,28
12936,854
13790,118
13908,1080
14988,135
15123,164
15287,1198
16485,4080
20565,772
21337,117
21454,1344
22798,241
18088,1122
19210,140
19350,1118
20468,494
15373,61
15434,168
29338,2349
28407,1875
29126,53
29179,585
17146,730
27515,752
28267,770
29037,760
29680,679
15602,426
8475,6898
15373,3408
18781,1716
20497,272
20769,1767
14282,629
10764,427
11191,1968
9791,924
10649,1174
11887,553
12440,719
13159,5239
18398,1620
20018,831
20849,3651
17678,3209
20887,1732
22619,2929
15168,5342
20510,577
21087,117
21204,447
21651,267
21918,748
22666,1695
24361,1598
25959,3971
29930,787
10715,301
8931,331
9262,568
9830,293
10123,572
10695,148
10843,1252
12095,13
12108,4432
16540,1268
17808,1639
19447,1478
20925,1491
22416,2958
25374,3045
28419,552
11361,257
11100,1029
12129,1982
14111,976
15087,636
15723,380
16103,424
16527,1158
17685,1008
18693,604
19297,1545
20842,732
21574,3814
25388,2267
27655,2156
29811,310
21694,363
22057,870
22927,208
23135,790
23925,256
24181,348
24529,1430
25959,230
17275,4782
22057,3662
25719,561
10414,1129
11543,285
11828,2107
13935,1143
15078,1731
16809,2453
19262,2144
21406,1052
22458,1170
23628,1559
25187,1960
27147,1731
28878,367
29245,345
16324,6638
17663,999
18662,864
19526,3208
22734,3628
26362,512
26874,593
10816,76
10946,371
11317,185
11502,2276
13778,571
14349,1325
15674,1114
16788,875
16607,1809
18416,169
18585,667
19252,1483
20735,2149
22884,2674
25558,1588
27146,1027
16777,120
16897,3074
19971,905
20876,1706
19778,1993
21771,957
22728,86
22814,4916
27730,462
28192,1062
20582,2000
9168,679
10241,1030
11271,187
19922,78
20000,258
20258,232
20490,588
21078,144
21222,614
9686,1141
10827,3208
14035,70
14167,48
14215,751
14105,62
14966,510
15476,807
16283,503
16786,387
17173,1006
18179,1046
19225,819
20044,1869
21913,3159
25072,1815
26887,855
27742,1534
29276,1154
1134,2379
3513,160
3673,250
3923,492
4870,85
4955,1113
6068,1816
7884,2065
9949,353
10302,588
10890,553
11443,2662
14105,861
14966,510
15476,807
16283,1461
19388,1459
20847,1604
22451,131
19888,589
20477,5199
25676,1482
27158,1305
3423,800
4223,75
4298,1604
5902,134
6036,1198
7234,531
7765,1790
20503,274
20777,335
21112,199
21311,1271
17486,293
17779,414
11458,1112
12570,3722
4534,1305
5839,197
6036,49
6085,866
6951,337
7288,690
7978,134
8112,386
8498,258
13930,257
14187,2850
17037,662
17699,1526
18193,1143
19336,1478
20814,4478
25292,25
25317,2911
28228,987
18713,543
19256,804
20060,2004
23591,1457
25048,3213
28261,1138
15206,6493
16731,1231
17962,182
18144,846
18990,440
19430,1792
21430,1152
12906,1555
14461,2646
17107,755
17862,1599
19461,0
19461,548
17332,367
17699,1740
19439,309
19748,334
20082,1079
21161,132
21293,426
21719,413
22132,450
15486,217
15703,1439
17142,4446
21588,1101
21115,107
21222,95
12811,1243
14054,2793
16847,32
20937,238
21175,934
12612,890
13502,349
13851,79
15499,222
15721,353
7964,735
3666,212
3878,45
3923,669
20797,702
21499,428
20798,1146
18123,85
21115,1163
20575,561
8454,409
8863,845
9708,481
10189,201
10390,663
11053,1608
12661,150
13950,168
14118,973
15091,606
15697,1803
17500,2001
19501,1276
14334,549
14883,1442
16325,6257
16879,2003
18882,559
19441,336
19777,717
20494,667
21161,1133
22294,739
23033,532
23565,3810
27512,141
27653,1263
12920,5493
18413,318
18731,1749
20480,1059
21539,1043
13389,553
13942,6646
20588,406
20994,445
21439,501
21940,305
22245,648
16302,1910
18212,3280
21492,540
3401,235
3636,1922
5558,197
5755,306
6061,1917
21087,868
21955,227
22182,148
22330,252
1099,169
2710,1475
4185,1943
6128,1929
9767,858
10625,778
11403,2885
14288,1351
15639,2596
18235,710
18945,1417
20362,2220
25182,1038
26220,415
26635,245
26880,1731
28611,2780
31391,0
20952,135
15752,845
16597,5413
22010,1230
23240,388
23628,838
24466,1049
25515,712
19869,944
20813,775
21588,659
5521,394
5915,2063
8080,1021
9101,1485
10586,158
10744,897
11641,182
11823,203
12026,1855
13881,286
14167,3208
17375,804
18179,1452
19631,751
20382,1893
22275,1966
24241,465
24706,527
25233,257
25490,1790
27280,3005
16074,5382
21456,684
1592,4688
6280,1930
8247,1015
9262,46
9308,455
9763,2759
12522,356
12878,4300
17178,2068
19246,495
19741,7225
26966,451
27417,211
27628,951
9784,224
10008,374
10382,4313
14695,745
15440,3038
18478,1311
19789,3290
23079,2217
25296,2582
796,127
923,506
1429,204
1633,1130
2830,3230
6060,1137
7197,568
7765,643
8408,357
8805,1025
15584,270
15854,247
16101,1892
17993,622
18615,875
19490,2103
4415,455
19715,628
20343,879
21222,718
21940,273
22213,369
23936,833
24769,1785
26554,123
26677,469
17927,196
21415,50
21465,494
20937,259
21196,489
21685,228
16066,256
16322,1363
17685,6033
23718,729
24447,2427
26874,786
27660,786
1035,1136
2171,354
2525,78
2603,470
3073,87
3160,112
3272,385
3657,427
4084,1976
6060,1997
8301,2659
10960,1284
12244,335
12579,3487
20807,1029
3739,691
4430,378
4808,427
5614,471
6085,280
6365,1613
20573,303
20876,1706
15689,313
506,164
670,302
5640,396
6036,1914
7950,1571
9521,966
10487,1700
16690,92
16782,634
17416,82
20471,1027
21498,246
21744,260
22004,546
16668,6826
9983,1420
11403,315
4618,231
4849,789
5638,502
6140,65
6205,100
6305,177
6482,203
7807,285
8092,390
8482,7
9779,603
10382,2931
13313,7508
20821,1304
22434,3193
25627,388
26015,867
26882,291
16514,2433
18947,794
19741,436
20177,3044
20676,414
16569,631
19850,1214
8769,221
4579,309
4888,971
5859,1340
7199,779
8265,763
9028,898
10103,10464
20567,828
21395,2344
21591,132
21723,200
21923,4858
15752,3354
19106,4235
23341,2037
25378,1248
26626,635
9148,2190
11338,371
506,2021
2527,76
2603,422
3025,1034
4059,1029
5088,883
5971,70
6041,281
6322,219
6541,54
6595,561
7156,439
7595,71
7666,292
7958,41
7999,49
8048,14
8062,121
8183,554
8737,270
9007,49
9056,175
9231,2164
11395,777
12172,1442
13614,197
13811,2321
16132,2185
18317,1130
19447,5920
25367,3229
21327,428
21755,5179
11495,516
12011,1875
13886,945
14831,220
15051,43
15094,502
15596,2810
18406,1557
19963,1625
21588,435
22023,893
17891,674
18565,18
18707,492
19199,3351
16555,260
16815,3793
20608,961
21569,1683
21054,247
21301,381
21682,963
23107,3750
26857,172
27029,251
27280,508
17548,1277
5467,569
6036,1630
7666,1902
5319,717
6036,17976
20950,1187
22137,1963
24100,650
24750,516
25266,415
25681,3992
506,488
4758,330
10372,2724
13200,2598
13096,104
15798,2076
17874,1428
19302,5807
25109,160
25269,3662
17064,680
17744,4020
21764,529
8349,218
8567,118
10351,196
10766,118
11128,284
11412,913
12325,1744
14069,48
2630,318
2948,326
3274,448
4689,143
6513,17499
4965,437
5402,469
5871,165
6036,1222
7258,626
7884,66
7950,513
11352,568
15100,687
15787,2092
17879,282
18161,804
18965,326
19291,3222
22513,1684
24197,1154
14646,4056
19733,808
20833,1572
16331,316
10494,221
22987,417
23404,840
24244,1350
25594,1405
26999,391
27390,862
28252,642
28894,891
10173,522
10695,1109
11804,2049
13853,481
14334,953
15287,1487
16774,854
17628,1655
19283,1578
20861,7330
28191,3263
19255,900
20155,144
21400,1475
22875,2389
25264,301
16641,269
506,174
3232,4487
7719,3119
10838,451
11289,133
11422,108
12129,588
12717,94
12900,846
758,537
6036,11267
21050,953
5231,445
5676,385
6061,244
6305,894
7199,181
7380,677
8195,309
6060,1139
7199,572
7771,69
7840,1248
9088,328
9416,757
17160,2099
19259,2747
22006,970
22976,346
23322,2185
25507,1375
26882,2394
29276,1583
506,1397
21020,207
21227,1035
15364,272
15636,649
16285,847
18422,606
19028,749
19777,1739
11116,4194
15310,426
15736,2686
4441,1238
5679,357
6036,341
6377,245
6622,776
7398,822
8220,1369
9589,370
4928,464
5392,430
5822,742
6564,1414
11537,1883
14646,4918
19564,1495
21059,1658
22717,2685
25402,790
26192,14
26206,522
26728,711
20466,2450
5588,144
1136,1208
2344,1360
3704,191
3895,723
4844,730
5574,234
5808,431
6239,446
7159,610
7769,720
9667,2504
12171,4462
16633,267
16900,981
17881,2163
20044,284
20328,1797
10542,839
3902,490
4392,1888
6280,5
16003,1439
17680,932
18612,696
19308,410
19718,2422
8055,739
20603,157
9983,816
10799,494
14369,451
22385,1502
23887,1464
4075,614
4832,487
20177,831
21008,3004
15554,2385
20166,2225
22391,508
22899,214
23113,2137
25250,1435
26685,96
22347,1123
23470,2935
26405,86
20068,398
20466,520
20986,157
21143,1179
22322,1248
15560,1333
16893,844
17737,562
18299,926
19225,1637
20862,438
21300,2227
23527,1694
25221,2247
27468,2172
29640,292
29932,483
30415,1154
31569,38
8990,1706
10696,2798
13494,1346
14840,5640
20480,2432
22912,4822
27734,721
28455,197
28652,1597
21064,1395
5315,2071
7386,592
20219,322
22882,2058
13788,476
14264,4165
18429,1459
19888,6262
26150,2006
28156,2218
18445,1540
19985,206
17097,101
17198,1411
18609,111
20618,237
20855,452
21307,697
22004,427
22431,423
22854,3075
25929,2287
28216,2536
30752,188
22717,414
23131,682
23813,1511
25324,3739
29063,1022
30085,590
16915,524
17439,399
22847,1530
19895,6004
25899,928
23729,1969
25698,414
26389,211
29730,594
22734,721
23455,928
24383,1410
25793,3627
17177,99
17276,803
16989,868
29541,1087
30945,121
31066,399
26490,1503
27993,954
28947,329
29276,342
29802,1840
26838,265
27103,1519
23555,657
24212,980
25192,396
25588,326
14398,2159
16557,1861
18418,1553
19971,1711
11237,936
15015,954
15969,465
16434,329
16763,1267
18030,674
18704,276
18980,653
19633,1481
21114,493
10239,2905
20627,586
3193,639
20484,122
19784,31
19815,233
20048,85
20133,2183
22316,675
12584,35
12619,504
13123,318
13441,2791
16232,1548
17780,1430
19210,5555
24765,582
25347,1717
27064,2921
29985,23
30008,107
30115,1643
5231,2747
15352,1294
16646,157
16803,860
17663,1650
19313,600
19913,723
20636,4639
25275,3410
28685,1340
30025,196
18598,5163
23761,4563
15304,823
16127,105
16232,1492
17724,498
18222,1204
19426,4715
24141,1101
25242,2221
15914,6391
22305,3377
25682,612
26294,600
26894,546
27440,1021
28461,224
13144,3124
16268,1386
17654,1793
19447,1565
21012,4541
25553,3345
12556,28
12584,154
20238,198
17374,29
17403,1531
18934,415
19599,819
20418,696
21114,173
13391,2260
15651,4816
20467,1143
21610,3303
24913,873
25786,3309
9714,11510
21224,398
19707,1882
21589,324
17415,1786
19201,660
19861,155
20016,95
20111,155
20266,319
20585,1136
21721,561
22282,447
22729,2177
24906,234
25140,896
15406,1911
17317,1628
18945,558
19503,23
19526,943
20469,4514
24983,1956
26939,451
27390,3451
30841,183
17691,425
5361,919
6280,1698
923,358
1281,789
2070,619
2689,895
3584,93
3677,155
3832,237
4069,1967
6036,901
6937,748
7685,976
8661,1664
10325,4737
15062,1432
16494,1503
17997,3229
21226,2623
23849,1468
25317,2925
20660,1686
22346,417
16542,894
17436,1043
18479,1135
19614,1613
15644,1771
20722,171
1849,4431
6280,1698
8051,601
17145,74
17219,442
17661,632
18293,351
18644,331
18975,1521
20496,1186
15554,324
15878,228
16106,731
16837,308
10351,2557
12908,28
12936,891
10778,3787
19922,2628
14292,1506
15798,4927
15391,353
15744,538
16282,3110
19392,990
20382,563
20945,357
13354,3855
17209,4197
21406,232
17038,477
17515,32
18002,605
18607,1833
20440,419
20859,322
21181,822
13060,287
13347,1473
14820,1472
16292,1445
17737,242
17979,1183
19162,1417
20579,157
20736,1077
21813,100
21913,592
22505,842
23347,369
23716,1671
12434,4472
16906,4915
18101,36
18137,234
18371,80
18451,933
19384,579
19963,485
20448,954
21402,1243
17267,2009
19276,52
8841,3983
12824,1148
13972,2582
16554,357
16911,912
17823,1710
19533,5297
24830,145
24975,3198
19201,978
20179,5323
14313,462
10555,93
19862,926
20788,439
20050,804
20854,140
20994,68
21062,637
16637,5899
17330,3405
20735,387
21122,1263
22385,151
22588,1079
23667,3375
27042,2326
15772,5097
20869,1467
22336,1326
24711,508
25219,1320
26647,388
27035,2060
13810,1596
10806,879
12159,313
12472,1436
13908,357
14265,752
15017,2469
20893,3680
24573,2998
27571,229
27800,696
28496,205
28701,1635
11880,1357
13237,618
18184,528
18712,16
18728,635
19363,71
19434,5576
25010,3688
16406,3172
19578,2104
14406,607
14371,217
14588,1301
15889,801
16690,1249
17939,354
18293,1707
20000,71
5231,356
5645,245
3195,3030
6225,1753
8961,1384
10345,262
19251,181
19432,345
19777,239
20016,104
20120,360
20480,822
18052,2673
4657,252
4909,481
5390,324
5749,311
6060,1321
7381,676
11145,537
11682,4019
15701,604
16305,4228
20533,76
20609,518
21127,63
21190,492
17636,124
14995,20
19869,1813
17508,1087
18595,1032
19627,269
19896,1863
22678,1015
4622,1658
6280,1673
2296,436
2732,706
3533,92
4485,961
5446,180
5626,599
6225,1656
7881,174
8132,1354
9486,365
2058,453
18214,303
18517,2017
20534,674
21208,94
11725,4916
16641,1573
16647,1395
18042,931
18973,1455
20428,517
20945,270
21215,698
8503,3395
11898,714
12612,16
12628,446
13074,394
13468,693
14161,2173
16334,1181
17515,665
18180,113
18293,379
18672,1157
19829,428
20257,276
20533,694
15716,377
16093,2722
18815,2944
13781,1176
14957,631
15588,695
16283,888
17171,803
17974,1485
19459,1478
20937,2547
23484,1628
25112,3174
28286,188
28474,75
12150,1631
19379,483
19862,161
20023,37
20060,1858
21918,1591
12844,322
15554,264
15818,4887
20705,634
21339,1234
22573,4029
26602,691
27293,768
20601,309
20910,6312
28161,2457
23443,2441
29686,414
30100,164
30264,1120
20182,1039
21221,2761
30101,204
30305,166
30471,22
30493,217
30383,458
30841,645
31486,86
30094,277
30371,224
20268,319
20587,1291
21878,203
22081,385
21185,1553
22738,185
22923,142
23065,367
20915,1113
22028,657
22685,8524
22466,3537
26003,1327
20901,3230
24131,1250
25381,722
26103,520
26623,281
21096,4173
25269,1606
26875,825
27700,361
30050,221
30271,146
30417,83
30500,544
29359,604
22584,859
21416,3630
25046,565
20601,2436
23037,2056
25093,4839
29932,119
30051,545
30596,267
30863,733
30935,424
23024,501
29921,300
29869,589
30458,141
30599,231
29722,237
29959,93
16683,229
16912,2591
21150,2021
23171,7093
24706,1741
26447,2563
29010,284
29294,6
24296,493
23350,1895
25245,2147
27392,597
19714,246
19960,1393
21353,921
22274,1084
16406,304
16710,229
16939,870
17809,1460
19269,1243
20512,369
20881,3424
24305,3366
27671,1223
12816,547
13363,104
13467,1483
14950,820
15770,2439
18209,1223
19432,1122
20554,1379
21933,489
5052,984
6036,2021
15213,1511
16724,7546
24270,3835
28105,2579
13137,120
14342,1950
16292,1507
17799,822
18621,625
19246,1623
20869,1450
22319,3197
17158,2526
19684,279
19963,812
20775,5960
13389,526
13915,118
14033,695
14728,350
15078,1513
16591,603
20204,1426
21630,402
12062,154
13313,310
13623,2392
16015,4624
20639,170
20809,6657
13916,1823
15739,4934
20673,1170
21843,74
21917,2080
13937,2355
16292,1530
17822,408
18230,5304
23534,544
24078,1423
25501,1594
27095,308
27403,108
27511,833
28344,932
29276,418
29694,481
22615,431
15690,1112
16802,2490
19292,3290
12844,104
12948,252
14373,360
14733,183
14916,162
15078,1364
16365,3144
19509,3207
22716,2287
25003,3475
4928,350
5278,253
5531,820
6351,1363
7714,96
7810,737
8547,460
9007,338
9345,547
9892,949
10841,1100
11941,120
12061,1234
13295,1609
14904,868
15772,459
16231,134
14919,757
16611,174
16785,1024
17809,1127
18936,2358
21294,2596
23777,221
16948,1373
18321,300
18621,875
19496,3170
22666,426
23092,1787
24879,391
25270,81
17673,1205
18878,102
18980,1258
20606,194
20716,165
20881,212
21093,12
13144,759
15231,1927
12200,2142
17030,171
17201,2497
12900,98
16263,1466
17729,481
18210,973
19183,1448
20631,96
20727,1209
21936,2437
24373,5900
5522,618
6140,1917
19871,189
20060,1695
21755,163
21918,609
22527,1328
23855,867
24722,1010
19341,395
19736,355
20091,42
21027,202
21229,669
21898,741
22639,68
22707,135
22842,911
23753,1309
17530,500
18030,49
18079,1670
21090,394
21484,93
21577,129
21706,2229
23046,677
17695,167
17862,2541
20403,1661
17695,700
18395,830
19225,697
19922,2050
13720,29
13749,3075
16824,60
16884,602
17486,919
18405,1747
20152,2636
22788,1348
24136,1339
25732,152
25884,1264
12188,697
12885,359
11893,741
25475,1340
13046,98
19269,2030
21299,224
21523,878
22401,89
12248,154
12431,853
13284,1050
19269,3405
23746,426
24172,1864
26036,286
26322,1765
28087,67
28154,1732
19134,455
19589,413
20002,1979
15017,4571
19588,5396
24984,3241
13859,78
13937,133
14070,530
14600,417
19733,310
20043,308
20351,24
24130,6032
13929,56
13985,458
14443,431
14874,310
15184,513
15697,805
16598,221
16819,390
17209,493
17702,1481
19183,6479
25662,2772
22490,2011
24501,1838
26339,1017
27356,275
27631,2449
30080,356
23801,700
17696,69
17765,156
12227,126
12353,427
12780,213
12993,666
5806,439
6245,1622
7867,253
8120,434
8554,13
8567,941
9508,941
10449,266
10715,611
11326,274
11600,39
11744,205
11949,370
12319,293
12612,1499
14111,3291
17402,6176
23578,7396
1806,544
2350,1847
4197,1209
5406,400
8881,819
9700,1037
10737,447
11184,827
12011,118
12129,1528
13657,205
17015,6482
23497,1024
24521,337
24858,419
25277,738
26015,842
19335,229
19564,893
20457,5130
25587,297
506,132
638,950
1588,2859
4447,598
5045,599
5644,392
6036,63
6099,1258
7357,33
7390,284
7674,510
8184,2965
11149,1197
12346,204
12550,20
12570,637
13207,43
13250,674
13924,76
14000,940
22741,66
22807,230
22711,3339
27405,528
27933,842
22043,1543
16511,1206
17717,177
17894,2282
20176,355
20531,325
20856,287
21143,100
21243,352
21595,23
21618,8888
16432,391
21441,850
22291,625
22916,269
23185,414
23599,797
24396,937
25333,566
3636,996
4632,3346
19249,822
27323,764
28087,454
28541,255
28796,199
28995,300
29295,2418
21068,1292
22360,2871
21408,116
21524,354
21878,2174
24052,152
24204,6261
17802,1987
19789,271
20060,904
20964,3591
24555,203
24758,464
25222,960
26182,714
26896,189
27085,131
27216,1219
28435,250
23805,1941
4927,87
5014,1022
6036,1942
9955,419
10374,1560
11934,181
12115,1773
13888,19
13907,753
14660,3725
23169,2792
25961,1298
27259,2900
21545,46
24507,826
25333,2086
13389,340
992,6986
13817,356
14173,10630
24803,342
25145,1062
26207,500
26707,1839
21674,54
21728,2389
24117,1912
26029,389
26418,3465
29883,1316
18089,287
24712,1161
25873,2232
9659,3374
20368,99
20844,306
21427,1843
23270,551
23821,378
24199,650
24849,3021
27870,1414
16292,2912
19204,973
506,889
1395,1723
3118,357
3475,1029
4504,378
4882,640
5522,85
5607,429
6036,1809
7845,1183
9028,509
10345,707
9537,808
11052,56
11108,5371
16479,1363
17842,1436
19278,1374
20652,2031
22683,1669
24352,394
24746,204
24950,27
24977,1770
26747,1629
28376,1239
29615,183
18422,803
19225,835
20060,2376
22436,998
23434,1607
25041,257
25298,28
25326,3190
26242,342
5396,640
6036,2021
9996,5188
15184,3327
18511,6232
2175,3699
5874,162
6036,1942
10934,2925
13859,5461
19320,3057
22377,710
23087,2135
25222,1859
27081,788
27869,241
4821,430
2744,692
16432,5129
10043,1229
11272,59
11331,227
11558,2947
15100,254
16005,756
21271,1691
22273,2439
24712,607
25319,1052
26371,538
26909,2062
28971,793
20014,1883
21897,2480
24377,1223
25600,706
26306,1186
27492,697
28189,125
28314,98
796,7261
21408,383
15246,317
15563,1146
16709,96
23505,1716
25221,546
25767,462
26229,222
26451,1026
27477,313
27790,1102
28892,934
2315,231
5130,148
5278,598
26119,1343
27462,249
11997,2344
14341,1214
15555,2627
3123,4934
8633,1732
10365,1813
12178,1123
13301,3404
16705,697
17402,244
17646,3674
21320,1947
506,755
1261,390
1749,1892
3641,233
3874,263
20604,153
22084,4531
18600,285
18885,146
19272,959
20231,27
16371,2782
19153,1841
20994,1934
22928,2733
25661,2715
28376,1496
17040,5692
24622,560
25182,748
25930,1282
27212,1213
29889,862
30751,250
15718,42
15760,4203
19963,4584
24547,1129
25676,1432
27108,264
27372,62
27434,298
27732,2584
30316,53
1044,301
14958,423
15381,6672
22053,663
22716,369
23085,275
23360,884
24562,546
506,4270
4776,931
5707,353
6060,99
6159,753
6912,445
7357,408
7765,104
7869,981
8850,201
9051,428
9479,327
9806,539
10345,371
10716,2610
13326,1622
14948,1553
16501,613
17114,499
17613,1512
19125,985
20110,5501
25611,1812
27423,124
27547,1502
29049,199
22037,117
22154,150
22304,354
3527,2624
18005,2848
20853,467
22322,2878
25200,5204
17806,227
18033,267
18300,992
19292,49
19341,797
22389,719
23108,1454
24562,1190
25752,1786
27538,330
27868,279
15428,58
4963,383
5346,794
6140,2261
3527,2208
19973,1321
21294,1289
22583,593
23176,221
23397,1922
25319,1555
26874,406
27280,3368
1345,84
1429,1246
17985,193
17734,150
5315,844
16858,22
16880,854
20631,532
21163,810
21973,241
22214,745
22959,160
23119,212
23331,101
23432,3948
27380,2034
19251,2420
21671,609
22280,2282
24562,1528
20517,747
21264,427
15872,658
16530,2308
19204,1313
2675,2302
20138,1843
21981,408
19466,129
19595,217
19812,45
19857,81
19938,1277
21215,1606
22821,287
23108,5840
21320,1046
22366,2176
22638,223
22861,587
796,197
993,1178
2171,354
2525,374
2899,224
1517,654
2171,352
5223,2834
21586,1439
23025,1718
2154,502
18797,971
19768,1897
21665,2143
23808,1488
25296,3228
20918,374
21292,21
21313,254
21567,415
21982,378
22360,1940
24300,2696
26996,1857
28853,851
16719,1018
17737,1101
19678,650
20328,189
21691,858
22549,836
23385,1389
19850,1156
21006,221
21227,251
21478,462
21940,130
22070,1871
23941,426
24367,1111
25478,2326
1268,1243
2511,1667
4178,1401
5579,751
6330,918
7248,356
7604,61
7665,141
7806,932
8738,692
9430,61
9491,66
9557,413
9970,1288
11258,2321
13579,1259
14838,458
15296,2406
17702,139
17841,1953
19794,849
20643,85
20728,4562
25290,2764
28054,1957
30011,384
30395,944
10540,134
10674,510
11184,269
11453,186
11879,1041
12920,52
12972,21
22065,301
22366,67
22433,88
11447,668
12115,1906
14021,105
14126,2441
16567,3406
20418,10230
4562,753
5315,388
21281,174
21184,2674
23858,998
24856,395
25902,3090
28992,130
23900,5925
25910,4136
23332,5569
28901,1818
30719,235
26622,292
26914,1962
29326,613
29939,631
30570,242
25227,2896
28123,1276
26197,497
26694,4098
26736,1735
27421,1678
29099,976
27554,179
27733,2942
30675,272
26880,115
6622,15914
3527,202
3729,479
4208,113
4321,217
4538,110
4847,105
4964,257
5221,840
6061,219
6280,1777
9597,209
9806,86
9892,452
10344,2122
12466,440
12906,3630
16536,3014
19550,2115
21665,1216
22881,3288
26169,1942
18021,1252
10460,278
11647,906
12553,325
12878,581
13459,323
13782,1921
15703,406
16109,416
13669,2858
14495,565
12518,166
15092,80
15172,563
15735,378
16113,122
16235,1167
17961,1233
19194,5706
24900,1062
25962,602
26564,963
27527,453
27980,44
28024,3052
31076,657
14797,323
15120,112
15232,1716
4713,97
4810,837
5647,413
6060,82
6142,1578
7720,129
7849,221
8070,192
8262,390
14650,1427
16077,43
16120,1550
17670,73
17743,161
17904,1925
19829,1454
21283,623
21906,842
13729,214
13943,686
14629,1834
16463,7
16470,2720
19190,6405
25595,3105
28700,981
