NewApp,Postmaster General,Last,Office,Month,County,Year,President,Day,First
0,26,Patterson,ROSSVILLE,1,Atascosa,1889,14,2,Viola O.
0,28,Riojas,ROSSVILLE,7,Atascosa,1898,17,26,Jose M.
0,28,Patterson,ROSSVILLE,12,Atascosa,1901,19,27,Viola O.
1,29,Neal,SIESTA,3,Atascosa,1902,19,22,Robt. E.
0,15,Don,SOMERSET,8,Atascosa,1869,9,23,David M.
0,15,Noel,SOMERSET,2,Atascosa,1871,9,20,G. W.
0,15,Don,SOMERSET,4,Atascosa,1871,9,13,David M.
0,15,Oppenheimer,SOMERSET,8,Atascosa,1872,9,28,Harris
0,19,Zoellner,SOMERSET,3,Atascosa,1879,11,5,Louis
0,19,Klemcke,SOMERSET,3,Atascosa,1880,11,2,Fred. W.
0,22,Oppenheimer,SOMERSET,7,Atascosa,1882,13,19,Mrs. Olivia
0,22,Mudd,SOMERSET,1,Atascosa,1883,13,23,Geo. H.
0,25,Holder,SOMERSET,12,Atascosa,1885,14,7,Prior F.
2,26,Reed,SOMERSET,11,Atascosa,1892,15,25,Jas. H.
0,26,Hartung,SOMERSET,12,Atascosa,1893,16,28,W. F.
3,27,Dixon,SOMERSET,3,Atascosa,1898,17,14,Jas. N.
1,26,Collins,SUE,8,Atascosa,1896,16,8,Sue
1,26,Desmuke,TOBEY,5,Atascosa,1894,16,7,Tom J.
0,26,McKinnon,TOBEY,11,Atascosa,1894,16,12,Wm. P.
0,28,Campbell,TOBEY,3,Atascosa,1900,17,13,Jas.
0,29,Richardson,TOBEY,1,Atascosa,1902,19,14,Tilman L. S.
1,19,Hart,TORDILLA,2,Atascosa,1878,11,14,Arthur J.
2,19,Minter,TORDILLA,2,Atascosa,1880,11,25,Ebeneezer
3,23,Moore,TORDILLA,6,Atascosa,1884,13,19,Jas. D.
0,25,King,TORDILLA,9,Atascosa,1885,14,22,John G.
1,26,Smith,VERDI,1,Atascosa,1891,15,10,Sidney S.
0,26,Fuller,VERDI,7,Atascosa,1891,15,28,Jas. H.
0,26,Swindler,VERDI,8,Atascosa,1892,15,3,Jas. M.
0,26,Peymagrosse,VERDI,3,Atascosa,1895,16,12,Jos.
0,29,Harrison,VERDI,5,Atascosa,1902,19,6,Thos. D.
0,15,Alexander,BELLVILLE,5,Austin,1870,9,9,Wm.
0,15,Springfield,BELLVILLE,1,Austin,1872,9,10,Wm. L.
0,26,Cummings,BELLVILLE,6,Austin,1889,15,17,Frank P.
0,27,Cummings,BELLVILLE,3,Austin,1898,17,9,Frank P.
0,29,Chesley,BELLVILLE,4,Austin,1902,19,18,Josephine
1,26,Bleibler,BLEIBLERVILLE,11,Austin,1891,15,24,Robt.
0,27,Albert,BLEIBLERVILLE,1,Austin,1898,17,4,Paul
1,15,Guyler,BOVINE BEND,10,Austin,1873,10,13,Wm.
1,28,Engelking,BROOMTOWN,7,Austin,1901,18,30,Lina
0,28,Viereck,BROOMTOWN,12,Austin,1901,19,19,Lina
1,15,Cochran,BUCKHORN,2,Austin,1874,10,16,John D.
0,17,Cochran,BUCKHORN,4,Austin,1875,10,22,Nehemiah
0,28,Cloud,BUCKHORN,6,Austin,1898,17,20,Jas. J.
0,28,Cloud,BUCKHORN,3,Austin,1899,17,3,Nellie J.
0,28,Addison,BUCKHORN,6,Austin,1899,17,14,Jos. B.
0,28,Mize,BUCKHORN,10,Austin,1901,19,8,John T.
1,26,Timme,BURLEIGH,6,Austin,1893,16,3,Gustav.
0,25,Kinkler,CAT SPRING,5,Austin,1886,14,11,August
0,26,Karger,CAT SPRING,5,Austin,1892,15,19,Julius
0,26,Hassler,CAT SPRING,8,Austin,1893,16,22,Mimia
0,26,May,CAT SPRING,12,Austin,1896,16,30,Chas.
0,27,Karger,CAT SPRING,9,Austin,1897,17,11,Julius
1,23,Melton,COCHRAN,5,Austin,1884,13,9,John B.
0,25,Cochran,COCHRAN,5,Austin,1887,14,10,John D.
0,28,Hayden,COCHRAN,11,Austin,1901,19,6,Martin J.
1,28,Wojtek,FRYDEK,6,Austin,1901,18,22,Agnes F.
0,14,Ahrenbeck,HEMPSTEAD,5,Austin,1868,8,7,Wm.
0,15,Goggeshall,HEMPSTEAD,12,Austin,1869,9,22,Alex. B.
1,15,Freeman,HOWTH STATION,8,Austin,1872,9,1,Terah M.
0,25,Runken,INDUSTRY,1,Austin,1888,14,6,J. Wm.
0,26,Knolle,INDUSTRY,9,Austin,1894,16,5,Chas. F.
1,26,Thompson,KENNEY,5,Austin,1892,15,16,Jas. E.
1,23,Thompson,KENNEYVILLE,6,Austin,1884,13,25,Jas. E.
0,15,Schneider,MILLHEIM,3,Austin,1869,9,26,Chas.
0,21,Schneider,MILLHEIM,7,Austin,1881,12,18,Chas. F.
0,26,Schneider,MILLHEIM,7,Austin,1894,16,7,Alfred
0,27,Vornkahl,MILLHEIM,11,Austin,1897,17,6,Henry
1,15,Lewis,NELSONVILLE,7,Austin,1872,9,8,Isaac
0,17,Burns,NELSONVILLE,12,Austin,1875,10,21,N.
0,17,Christoff,NELSONVILLE,1,Austin,1876,10,14,J. F.
0,19,Thompson,NELSONVILLE,1,Austin,1879,11,8,Robt. W.
0,25,Meissner,NELSONVILLE,3,Austin,1887,14,2,Max. R.
0,26,Lockwood,NELSONVILLE,9,Austin,1893,16,1,Elam
0,26,Matejka,NELSONVILLE,10,Austin,1893,16,25,Jos.
0,27,Matejka,NELSONVILLE,5,Austin,1897,17,24,Frank
0,26,Dorbritz,NEW ULM,10,Austin,1889,15,22,Carl A.
0,26,Voelkel,NEW ULM,7,Austin,1893,16,15,Aug. J.
0,27,Fink,NEW ULM,6,Austin,1897,17,25,Leo R.
1,23,Peters,PETERS,10,Austin,1883,13,10,Albert
0,25,Hintz,PETERS,10,Austin,1885,14,2,Henry C.
0,25,Nowack,PETERS,12,Austin,1886,14,15,Jacob
0,26,Siegert,PETERS,6,Austin,1889,15,24,Berthold H.
1,26,Moser,ROACH,10,Austin,1888,14,10,Chas.
0,22,Surmann,ROCK HOUSE,12,Austin,1882,13,18,Emil
0,14,McKinney,SAN FELIPE,9,Austin,1867,8,2,Arch. T.
0,15,Josey,SAN FELIPE,2,Austin,1874,10,11,Jeremiah J.
0,17,Pulliam,SAN FELIPE,7,Austin,1875,10,22,Wm. H.
0,17,Josey,SAN FELIPE,9,Austin,1875,10,29,Jeremiah J.
0,26,Frederich,SAN FELIPE,6,Austin,1893,16,10,Willie J.
0,28,Brune,SAN FELIPE,5,Austin,1901,18,1,Gustina A.
0,29,Lambert,SAN FELIPE,3,Austin,1902,19,24,Lizzie M.
1,19,Josey,SEALY,3,Austin,1880,11,2,Robt. P.
0,25,Harvey,SEALY,12,Austin,1885,14,14,Jas. A.
0,25,McLaran,SEALY,1,Austin,1886,14,21,Jas. W.
0,26,Harvin,SEALY,7,Austin,1889,15,18,Katie T.
0,26,Howard,SEALY,2,Austin,1892,15,10,Eva
0,26,Jordan,SEALY,8,Austin,1892,15,31,Adolf
0,28,Lockwood,SEALY,11,Austin,1900,17,27,Clara I.
1,26,Schulze,SCHOENAU,5,Austin,1896,16,13,Herman L.
2,15,Murray,SEMPRONIUS,6,Austin,1870,9,22,Jas. H.
0,15,Eastman,SEMPRONIUS,9,Austin,1870,9,23,Narewe B.
0,15,Fisher,SEMPRONIUS,2,Austin,1871,9,20,Mrs. Ada D.
0,15,Eastman,SEMPRONIUS,7,Austin,1871,9,12,Nayrue B.
0,15,Murray,SEMPRONIUS,7,Austin,1873,10,25,Jas. H.
0,19,Carson,SEMPRONIUS,6,Austin,1880,11,2,Geo. W.
0,26,Reese,SEMPRONIUS,11,Austin,1893,16,11,Kinion W.
0,15,Marburger,SHELBY,1,Austin,1871,9,26,Jas.
0,15,Cornitius,SHELBY,9,Austin,1872,9,5,Walther A. B.
0,15,Laas,SHELBY,6,Austin,1873,10,18,Chas. W.
0,19,Korff,SHELBY,1,Austin,1878,11,28,Chas.
0,19,Laas,SHELBY,4,Austin,1879,11,9,C. W.
0,19,Korff,SHELBY,4,Austin,1879,11,15,Chris.
0,19,Korff,SHELBY,5,Austin,1879,11,8,Chas.
0,26,Witte,SHELBY,6,Austin,1888,14,12,Wm. B.
0,26,Laas,SHELBY,12,Austin,1888,14,26,Ed. C.
0,26,Korff,SHELBY,4,Austin,1889,15,2,Chas.
0,26,Laas,SHELBY,6,Austin,1893,16,30,Ed. C.
0,27,Schulze,SHELBY,6,Austin,1897,17,25,Gustav
0,28,Korff,SHELBY,8,Austin,1898,17,6,Chas.
1,20,Thompson,THOMPSON,11,Austin,1880,11,9,Jas. E.
0,19,Palm,TRAVIS,1,Austin,1878,11,8,Miss Mary
3,19,Palm,TRAVIS,4,Austin,1878,11,17,Miss Mary
0,20,Hober,TRAVIS,11,Austin,1880,11,17,Fred C.
-1,25,Guyler,WALLIS STATION,5,Austin,1886,14,26,Wm.
0,26,Engelking,WALLIS STATION,8,Austin,1889,15,20,Albrecht
0,26,Guyler,WALLIS STATION,9,Austin,1893,16,1,Robt. W.
0,27,Hood,WALLIS STATION,8,Austin,1897,17,21,Wm. E.
1,15,Meyer,WELCOME,11,Austin,1871,9,20,Henry
0,17,Schmidt,WELCOME,2,Austin,1875,10,8,Chris.
0,19,Presun,WELCOME,8,Austin,1878,11,14,Fritz
0,22,Bastiam,WELCOME,9,Austin,1882,13,2,Gustav.
0,26,Reichle,WELCOME,12,Austin,1894,16,12,John
0,28,Schmidt,WELCOME,2,Austin,1901,17,21,Chris.
0,28,Schmidt,WELCOME,2,Austin,1901,17,21,Chris
1,14,Opocensky,WESLEY,8,Austin,1867,8,12,Jos.
0,15,Schuerer,WESLEY,8,Austin,1870,9,16,Ernst
0,18,Mashik,WESLEY,2,Austin,1877,10,20,Jos.
0,19,Klukam,WESLEY,8,Austin,1877,11,15,Frank
0,14,Heinen,BANDERA,8,Bandera,1868,8,10,Jos.
0,15,Schmidtke,BANDERA,12,Bandera,1871,9,27,Chas.
0,19,Peacock,BANDERA,4,Bandera,1880,11,26,Thos. A.
0,26,Stearns,BANDERA,8,Bandera,1889,15,10,John W.
0,26,Sanders,BANDERA,4,Bandera,1893,16,11,Valerius P.
0,28,Barnes,BANDERA,2,Bandera,1899,17,24,Mary J.
1,23,Bennett,FAGAN,5,Bandera,1884,13,27,Mrs. Wm. M.
0,23,Bennett,FAGAN,9,Bandera,1884,13,8,Mrs. Fannie A.
2,26,Bennett,FAGAN,6,Bandera,1894,16,2,Fannie A.
1,20,Johnson,FLORAL,9,Bandera,1880,11,27,J. B.
0,22,Batton,FLORAL,12,Bandera,1882,13,12,Frank E.
1,19,Wilson,FRIO WATER HOLE,8,Bandera,1879,11,26,Jas. M.
0,25,Wilson,FRIO WATER HOLE,9,Bandera,1886,14,25,Adam
1,19,Click,HONDO CANON,1,Bandera,1878,11,30,Marcellus C.
0,21,Ross,HONDO CANON,9,Bandera,1881,12,12,Wm. S.
0,26,Dial,HONDO CANON,12,Bandera,1890,15,9,Jos.
0,21,Ross,HONDO CANON,9,Bandera,1881,12,12,Wm. S.
0,26,Gates,HONDO CANON,4,Bandera,1896,16,27,Albert B.
0,27,Prickett,HONDO CANON,7,Bandera,1897,17,22,Wiley J.
1,23,Vogel,LEAKEY,4,Bandera,1883,13,16,Arthur G.
1,28,Reeves,LIMA,8,Bandera,1898,17,20,Robt. P.
0,28,Banta,LIMA,5,Bandera,1900,17,3,Henry W.
0,28,Coose,LIMA,9,Bandera,1900,17,26,Oscar
1,19,Benton,MEDINA,3,Bandera,1880,11,2,Floyd L.
0,21,Sheppard,MEDINA,10,Bandera,1881,13,7,Thos. J.
0,25,Williams,MEDINA,2,Bandera,1887,14,24,Miss Simeon A.
0,26,Akard,MEDINA,8,Bandera,1895,16,21,Henrietta
0,28,Jacques,MEDINA,10,Bandera,1899,17,30,Mattie M.
0,28,Hodges,MEDINA,11,Bandera,1901,19,2,John F.
1,19,Reed,MODERA,11,Bandera,1879,11,24,Mary I.
1,26,Stigler,NALYON,11,Bandera,1895,16,22,Andrew M.
1,15,Beckman,PIPE CREEK,10,Bandera,1873,10,3,Amaziah M.
0,19,Hamilton,PIPE CREEK,7,Bandera,1877,11,18,Wm. J.
0,24,Hancock,PIPE CREEK,1,Bandera,1885,13,16,Jos. W.
0,26,Vawter,PIPE CREEK,5,Bandera,1888,14,10,John M.
-1,26,Vawter,PIPECREEK,12,Bandera,1895,16,5,Geo. L.
1,26,Hill,POLLY,1,Bandera,1888,14,24,Jas.
0,26,Gerodetti,POLLY,10,Bandera,1888,14,13,Francesco
1,28,Powers Jr.,POWERS,8,Bandera,1901,18,26,Chas. L.
0,24,Meek,RIO FRIO,12,Bandera,1884,13,9,Junius S.
0,25,Scarborough,RIO FRIO,9,Bandera,1885,14,22,Wm.
1,19,Polk Sr.,SHARON,10,Bandera,1879,11,13,Louis
1,26,Reed,SORGO,5,Bandera,1888,14,17,Jas. B.
-1,28,Prickett,TARPLEY,1,Bandera,1899,17,31,Wiley J.
1,28,Adams,TUFF,5,Bandera,1901,18,22,Ola
1,25,Vanderpool,VANDERPOOL,2,Bandera,1886,14,10,Littleberry B.
0,25,Reeves,VANDERPOOL,1,Bandera,1887,14,19,Robt. P.
0,26,Jernigan,VANDERPOOL,11,Bandera,1888,14,20,J. W.
2,29,Forbes,VANDERPOOL,5,Bandera,1902,19,16,R. C.
0,14,Cope,ALUM CREEK,3,Bastrop,1868,8,30,David F.
0,15,Turner,ALUM CREEK,10,Bastrop,1872,9,28,Henry H.
0,17,Rhodes,ALUM CREEK,11,Bastrop,1874,10,23,Levin E.
0,21,Gerger,ALUM CREEK,5,Bastrop,1881,12,10,John C.
0,26,Rutherford Jr.,ALUM CREEK,1,Bastrop,1888,14,13,Robt. A.
0,26,Rector,ALUM CREEK,3,Bastrop,1889,15,21,Thompson M.
0,26,Rutherford,ALUM CREEK,4,Bastrop,1893,16,17,Robt. A.
0,26,Saunders,ALUM CREEK,12,Bastrop,1895,16,13,Louis T.
0,27,Rolsten,ALUM CREEK,10,Bastrop,1897,17,16,Thos. H.
0,27,Tendergrass,ALUM CREEK,11,Bastrop,1897,17,30,R. A.
1,23,Buttrill,BART,6,Bastrop,1884,13,6,Jas. H.
0,25,Reilly,BART,8,Bastrop,1885,14,10,Henry J.
0,26,Hannay,BASTROP,9,Bastrop,1890,15,27,Geo. F.
0,26,Bell,BASTROP,2,Bastrop,1895,16,13,Durant H.
0,28,Ziegenhals,BASTROP,3,Bastrop,1900,17,31,Chas. P.
1,28,Friar Jr.,BATEMAN,5,Bastrop,1900,17,18,Wm. S.
1,17,Cagle,BELLADONNA,1,Bastrop,1876,10,6,Geo. H.
0,17,House,BELLADONNA,6,Bastrop,1876,10,29,Wm. C.
1,28,Boyle,BOYLE,12,Bastrop,1900,17,7,C. G.
1,28,Garza,BRAVO,5,Bastrop,1901,18,13,Juan P.
1,19,Caldwell,CALDWELL'S STORE,6,Bastrop,1878,11,5,Chas. G.
0,19,Tucker,CALDWELL'S STORE,11,Bastrop,1879,11,11,Geo. W.
0,20,Caldwell,CALDWELL'S STORE,11,Bastrop,1880,11,17,Wm. F.
0,23,Houston,CALDWELL'S STORE,11,Bastrop,1883,13,12,Wm. H.
0,25,Wesner,CALDWELL'S STORE,2,Bastrop,1886,14,3,Wm.
0,25,Wessel,CALDWELL'S STORE,3,Bastrop,1886,14,18,Wm
0,25,Houston,CALDWELL'S STORE,8,Bastrop,1887,14,23,Wm. H.
0,25,Priest,CALDWELL'S STORE,11,Bastrop,1887,14,3,Jas. T.
0,26,Houston,CALDWELL'S STORE,4,Bastrop,1890,15,9,Wm. H.
2,14,Schoeff,CEDAR CREEK,2,Bastrop,1869,8,25,Chas.
3,17,Tyler,CEDAR CREEK,2,Bastrop,1876,10,24,Moses B.
0,19,Givens,CEDAR CREEK,9,Bastrop,1877,11,3,Newton W.
0,20,Giviens,CEDAR CREEK,11,Bastrop,1880,11,9,Chas. E.
0,26,Matthews,CEDAR CREEK,1,Bastrop,1892,15,13,Paul
0,26,Callaway,COMO,1,Bastrop,1892,15,13,Thos. T.
1,26,Cox,COXVILLE,3,Bastrop,1888,14,24,John A. J.
0,26,Sharp,COXVILLE,10,Bastrop,1893,16,23,John E.
0,14,McKinney,CUNNINGHAM'S,9,Bastrop,1868,8,9,Wm.
1,23,Ward,EAGLE BRANCH,3,Bastrop,1884,13,13,Jas. F.
0,26,Sharp,EAGLE BRANCH,9,Bastrop,1889,15,19,Henry J.
2,26,Andrews,EAGLE BRANCH,5,Bastrop,1891,15,28,Katie
0,26,Nash,EAGLE BRANCH,7,Bastrop,1893,16,15,Wm. E.
1,15,Smithwick,ELGIN,5,Bastrop,1873,10,13,Ed.
0,15,Standifer,ELGIN,7,Bastrop,1873,10,31,R. V.
0,19,Biggs,ELGIN,7,Bastrop,1877,11,2,S. W.
0,19,Scott,ELGIN,11,Bastrop,1877,11,20,Demetrus
0,23,Miles,ELGIN,12,Bastrop,1883,13,12,Julia K.
0,27,Sheasby,ELGIN,3,Bastrop,1898,17,31,Florence
1,26,Hill,ELYSIUM,1,Bastrop,1896,16,23,Charley W.
1,23,Cox,EPPLER,12,Bastrop,1883,13,12,Jos. L.
0,25,Buck,GARFIELD,3,Bastrop,1886,14,20,Chas. H.
0,26,Templeton,GARFIELD,6,Bastrop,1889,15,24,Ben P.
1,21,Givens,GIVENSVILLE,3,Bastrop,1881,12,8,Newton W.
0,21,Marchison,GIVENSVILLE,9,Bastrop,1881,12,19,Jos. K.
0,22,Howe,GIVENSVILLE,9,Bastrop,1882,13,7,Wm. F.
1,26,Miller,GLASS,7,Bastrop,1890,15,16,Jos. S.
0,26,Holder,GLASS,4,Bastrop,1891,15,1,Lenna L.
0,26,Holder,GLASS,1,Bastrop,1892,15,8,Lee C.
0,26,DeLeon,GLASS,9,Bastrop,1894,16,10,Maudine
0,27,Davis,GLASS,3,Bastrop,1898,17,2,Margaret E.
1,28,Belto,GLENBELTO,5,Bastrop,1901,18,1,John
1,25,Baucom,GOODMAN,9,Bastrop,1887,14,14,Sterling F.
0,26,Miller,GOODMAN,10,Bastrop,1889,15,14,Wm. G.
0,26,Miller,GOODMAN,5,Bastrop,1893,16,16,Mary M.
0,19,Grusendorf,GRASSYVILLE,7,Bastrop,1879,11,17,Henry
0,25,Hempel,GRASSYVILLE,7,Bastrop,1887,14,19,Geo. A.
3,28,Dalchan,GRASSYVILLE,6,Bastrop,1899,17,15,Emil F.
1,26,Betts,HENRY,3,Bastrop,1891,15,21,Washington C. M.
1,19,McDonald,HILL'S PRAIRIE,11,Bastrop,1877,11,6,John T.
0,26,Hill,HILL'S PRAIRIE,5,Bastrop,1890,15,14,Sarah E.
1,15,Bellamy,JEDDO,2,Bastrop,1874,10,13,Asa R.
0,17,Hopkins,JEDDO,1,Bastrop,1876,10,11,Coleman P.
0,22,Hopkins,JEDDO,12,Bastrop,1882,13,29,John D.
0,23,Crozier,JEDDO,2,Bastrop,1884,13,26,John M.
0,25,Moore,JEDDO,12,Bastrop,1885,14,8,Wm. L.
0,25,Hopkins,JEDDO,11,Bastrop,1887,14,14,Jas. F.
0,27,Shook,JEDDO,11,Bastrop,1897,17,15,Jas. W.
0,28,Shook,JEDDO,12,Bastrop,1900,17,29,Oliver W.
-1,28,Houston,KENTON,7,Bastrop,1898,17,18,Wm. H.
0,28,Mason,KENTON,6,Bastrop,1900,17,15,Amos S.
1,28,Lehman,LEHMAN,2,Bastrop,1900,17,1,Martin
1,19,Watterson,LIVE OAKS,1,Bastrop,1878,11,17,Chas. C.
1,15,May,McDADE,11,Bastrop,1871,9,29,Augustus W.
0,15,Williams,McDADE,6,Bastrop,1872,9,10,Benj. F.
0,15,Rutherford,McDADE,5,Bastrop,1872,9,15,Wm. J.
0,15,Beall,McDADE,5,Bastrop,1873,10,2,Apheus M.
0,17,Schmidt,McDADE,4,Bastrop,1876,10,28,John
0,18,Gordon,McDADE,10,Bastrop,1876,10,2,John Holden
0,19,Billingsley,McDADE,3,Bastrop,1880,11,2,Wm. B.
0,21,Scott,McDADE,6,Bastrop,1881,12,14,Jos. B.
0,23,Rutherford,McDADE,1,Bastrop,1884,13,3,C. C.
0,23,Stewart,McDADE,1,Bastrop,1884,13,16,Wm. C.
0,26,Kreckler,McDADE,8,Bastrop,1889,15,10,Herman F.
0,23,Stewart,McDADE,1,Bastrop,1884,13,16,Wm. C.
0,26,Rutherford,McDADE,1,Bastrop,1891,15,15,Chris. C.
0,26,Green,McDADE,9,Bastrop,1893,16,13,Jos. M.
0,26,Milton,McDADE,11,Bastrop,1893,16,16,Geo.
0,27,Rutherford,McDADE,1,Bastrop,1898,17,12,Chris. C.
-1,26,McDonald,McDONALD'S STORE,4,Bastrop,1888,14,6,John T.
1,25,Wood,McDUFF,2,Bastrop,1886,14,19,Jas. A.
0,28,Chapman,McDUFF,2,Bastrop,1901,17,21,Jas. C.
1,28,Schermerhorn,MOWATT,6,Bastrop,1899,17,15,John C.
0,28,Collier,MOWATT,6,Bastrop,1900,17,28,John W.
1,25,Bounds,NAPIER,7,Bastrop,1886,14,13,Thos. B.
0,25,Nixon,NAPIER,11,Bastrop,1886,14,17,Wm. J.
1,28,Scott,OTIS,3,Bastrop,1899,17,1,Winfield
1,28,Scott,OTIS,3,Bastrop,1899,17,1,Winfield
1,15,Gorman,PAIGE,3,Bastrop,1874,10,13,Thos. D.
0,17,Howard,PAIGE,11,Bastrop,1874,10,27,U.
0,17,Gorman,PAIGE,1,Bastrop,1875,10,13,Thos. D.
2,17,Howard,PAIGE,10,Bastrop,1875,10,22,Ulysses
0,19,Rasberry,PAIGE,8,Bastrop,1877,11,1,Leonidas L.
0,19,Banner,PAIGE,11,Bastrop,1877,11,20,Jas. G.
0,19,Hagmann,PAIGE,2,Bastrop,1880,11,25,Emil
0,25,Hargrove,PAIGE,4,Bastrop,1886,14,5,Carey C.
0,26,Holman,PAIGE,1,Bastrop,1891,15,3,Owen H.
0,28,Sternenberg,PAIGE,7,Bastrop,1899,17,10,Fred. W.
1,15,Moore,PONTOTOC,3,Bastrop,1871,9,20,Wm. E.
0,15,Harris,PONTOTOC,12,Bastrop,1871,9,27,Ben
1,15,Lentz,RED ROCK,6,Bastrop,1870,9,23,Ashley R.
0,17,Echels,RED ROCK,6,Bastrop,1875,10,21,Jas. F.
0,18,Ricks,RED ROCK,10,Bastrop,1876,10,31,Jas. W.
0,19,Bowen,RED ROCK,7,Bastrop,1877,11,9,John W.
2,20,Maddux,RED ROCK,12,Bastrop,1880,11,27,Thad B.
0,25,Dodd,RED ROCK,1,Bastrop,1886,14,14,Benj. F.
0,27,Probst,RED ROCK,12,Bastrop,1897,17,9,Jos.
1,15,Foster,RIDGEWAY,6,Bastrop,1871,9,13,John L.
-1,26,Nash,ROSANKY,10,Bastrop,1893,16,2,Wm. E.
0,26,Grohman,ROSANKY,5,Bastrop,1894,16,28,Aug. A.
0,26,Sass,ROSANKY,2,Bastrop,1896,16,7,B.
0,26,Mayo,ROSANKY,3,Bastrop,1896,16,16,Wm. S.
0,27,Grohman,ROSANKY,1,Bastrop,1898,17,7,Aug. A.
0,28,Frerich,ROSANKY,11,Bastrop,1899,17,21,Jos. B.
1,28,Lawrence,SAND,6,Bastrop,1898,17,18,Ernest J.
0,28,Wenke Jr.,SAND,11,Bastrop,1898,17,18,Henry
0,28,Wenke Jr.,SAND,11,Bastrop,1898,17,18,Henry
0,15,Queen,SAND FLY,11,Bastrop,1869,9,17,Wm. M.
0,15,Moore,SAND FLY,12,Bastrop,1869,9,24,Wm. E.
1,26,Green,SAYERSVILLE,2,Bastrop,1889,14,20,Henry M.
0,26,Outlaw,SAYERSVILLE,12,Bastrop,1889,15,13,John H.
0,26,Hewatt,SAYERSVILLE,5,Bastrop,1891,15,16,Alex. A. J.
2,26,Jones,SAYERSVILLE,3,Bastrop,1894,16,30,Albert H.
0,28,Fowler,SAYERSVILLE,6,Bastrop,1900,17,13,Cora
2,26,Jones,SAYERSVILLE,3,Bastrop,1894,16,30,Albert H.
0,28,Newsom,SAYERSVILLE,11,Bastrop,1901,19,12,Henry C.
0,29,Thompson,SAYERSVILLE,4,Bastrop,1902,19,9,J. Clara
0,14,Seidel,SERBIN,8,Bastrop,1868,8,17,Ewald
0,15,Fehr,SERBIN,4,Bastrop,1870,9,26,Sol.
0,15,Kappler,SERBIN,5,Bastrop,1872,9,14,Andreas
0,15,Fehr,SERBIN,1,Bastrop,1873,9,22,Sol.
1,18,Jones,SMITHVILLE,8,Bastrop,1876,10,23,John P.
0,19,Taylor,SMITHVILLE,5,Bastrop,1879,11,5,John B.
0,26,Nash,SMITHVILLE,8,Bastrop,1890,15,23,Charlton Y.
0,26,Winston,SMITHVILLE,9,Bastrop,1891,15,11,Ed. G.
0,28,Edwards,SMITHVILLE,4,Bastrop,1900,17,30,Kittie L.
1,15,Hutchinson,SNAKE PRAIRIE,2,Bastrop,1871,9,20,Mrs. S. C.
0,15,Highsmith,SNAKE PRAIRIE,5,Bastrop,1874,10,4,Wm. A.
0,17,McKellar,SNAKE PRAIRIE,5,Bastrop,1875,10,14,Mrs. Sarah E.
0,19,Ward,SNAKE PRAIRIE,1,Bastrop,1879,11,23,Jas. F.
0,21,Rutledge,SNAKE PRAIRIE,12,Bastrop,1881,13,8,J. B.
0,22,House,SNAKE PRAIRIE,7,Bastrop,1882,13,13,Wm. C.
0,22,Ward,SNAKE PRAIRIE,3,Bastrop,1883,13,2,Jas. F.
1,25,Zimmerman,STRING PRAIRIE,7,Bastrop,1886,14,13,Geo.
1,29,Smith,TYPE,3,Bastrop,1902,19,21,Aug.
-1,26,Callaway,UPTON,6,Bastrop,1894,16,30,Thos. T.
0,26,Ploeger,UPTON,7,Bastrop,1896,16,22,Chas. F. F.
0,28,Gentry,UPTON,11,Bastrop,1898,17,2,Bartelle B.
1,26,Drisdale,UTLEY,2,Bastrop,1892,15,8,Goodloe M.
0,26,Olive,UTLEY,5,Bastrop,1892,15,11,Leonidas W.
0,26,Barton,UTLEY,8,Bastrop,1895,16,21,John
-1,26,Watterson,WATTERSON,10,Bastrop,1891,15,22,Chas. C.
0,29,Lee,WATTERSON,5,Bastrop,1902,19,24,Harvey B.
1,19,Barton,WILBARGER,2,Bastrop,1880,11,17,Hugh
1,29,Hanson,YEWPON,4,Bastrop,1902,19,8,Pery A.
0,14,Brooks,YOUNG'S SETTLEMENT,3,Bastrop,1868,8,30,Jas. G.
0,14,McKean,YOUNG'S SETTLEMENT,6,Bastrop,1868,8,26,Frank
0,14,Phillips,YOUNG'S SETTLEMENT,9,Bastrop,1868,8,7,Wm.
0,15,Bennett,YOUNG'S SETTLEMENT,8,Bastrop,1870,9,31,E. Y.
1,26,Parker,BELLAH,6,Baylor,1892,15,29,Eliza T.
1,26,Owen,ETTA,5,Baylor,1888,14,17,Wm.
-1,26,Parker,FULDA,12,Baylor,1894,16,28,Eliza T.
0,26,Scheve,FULDA,3,Baylor,1895,16,25,Clemens H.
2,26,Flusche,FULDA,1,Baylor,1896,16,2,Antonia
0,27,Menges,FULDA,7,Baylor,1897,17,21,John
0,27,Bellah,FULDA,10,Baylor,1897,17,11,Sam
0,27,Bradford,FULDA,12,Baylor,1897,17,28,McDuffee
1,19,Millett,MILLETTS,11,Baylor,1879,11,24,Alonzo
1,26,Galyean,MOON,6,Baylor,1892,15,28,Frank
1,19,Morris,OREGON CITY,1,Baylor,1879,11,14,Ida R.
1,26,Moore,PUEBLO,9,Baylor,1891,15,30,Elbert P.
1,19,Burnham,ROUND TIMBER,2,Baylor,1879,11,28,Alex. M.
0,21,Sharpe,ROUND TIMBER,9,Baylor,1881,12,20,Mrs. J. F.
0,23,Poer,ROUND TIMBER,1,Baylor,1884,13,16,Wm. D.
