County,ChangeNum,Est,EstNum,Year
San Augustine,0,,2,1915
San Augustine,0,,3,1903
San Augustine,0,,6,1910
San Augustine,0,,5,1912
San Augustine,0,,2,1927
San Augustine,0,,1,1874
San Augustine,0,,1,1881
San Augustine,0,,2,1883
San Augustine,0,,3,1904
San Augustine,0,,4,1920
San Augustine,0,,2,1902
San Augustine,0,,2,1913
San Augustine,0,,4,1891
San Augustine,0,,2,1911
San Augustine,0,,2,1923
San Augustine,0,,1,1929
San Augustine,0,,1,1863
San Augustine,0,,1,1864
San Augustine,0,,3,1909
San Augustine,0,,2,1899
San Augustine,0,,1,1900
San Augustine,0,,5,1886
San Augustine,0,,2,1847
San Augustine,0,,1,1884
San Augustine,0,,1,1896
San Augustine,0,,2,1888
San Augustine,0,,2,1892
San Augustine,0,,1,1917
San Augustine,0,,3,1919
San Augustine,0,,4,1921
San Augustine,0,,1,0
San Augustine,0,,1,1907
San Augustine,0,,2,1846
San Augustine,0,,1,1852
San Augustine,0,,1,1861
San Augustine,0,,1,1862
San Augustine,0,,1,1866
San Augustine,0,,1,1880
San Augustine,0,,2,1887
San Augustine,0,,2,1924
San Augustine,0,,1,1930
San Augustine,0,,1,1931
San Augustine,0,,2,1870
San Augustine,0,,2,1901
San Augustine,0,,1,1893
San Augustine,0,,1,1897
San Augustine,0,,1,1916
San Augustine,0,,1,1922
San Felipe,0,-,1,-
San Felipe,0,,1,1853
San Jacinto,0,-,86,-
San Jacinto,0,,1,1911
San Jacinto,0,,3,1895
San Jacinto,0,,3,1913
San Jacinto,0,,2,1926
San Jacinto,0,,2,1927
San Jacinto,0,,1,1888
San Jacinto,0,,2,1882
San Jacinto,0,,1,1871
San Jacinto,0,,2,1885
San Jacinto,0,,1,1892
San Jacinto,0,,1,1894
San Jacinto,0,,1,1898
San Jacinto,0,,2,1901
San Jacinto,0,,1,1912
San Jacinto,0,,3,1914
San Jacinto,0,,3,1890
San Jacinto,0,,2,1896
San Jacinto,0,,1,1897
San Jacinto,0,,2,1902
San Jacinto,0,,5,1906
San Jacinto,0,,2,1908
San Jacinto,0,,2,1921
San Jacinto,0,,2,1880
San Jacinto,0,,3,1884
San Jacinto,0,,1,1905
San Jacinto,0,,4,1925
San Jacinto,0,,2,1929
San Jacinto,0,,3,1916
San Jacinto,0,,3,1928
San Jacinto,0,,4,1915
San Jacinto,0,,4,1899
San Jacinto,0,,1,1900
San Jacinto,0,,2,1903
San Jacinto,0,,1,1904
San Jacinto,0,,1,1909
San Jacinto,0,,2,1920
San Jacinto,0,,1,1879
San Jacinto,0,,1,1881
San Jacinto,0,,1,1883
San Jacinto,0,,3,1918
San Jacinto,0,,2,1922
San Jacinto,0,,1,1907
San Jacinto,0,,1,1924
San Patricio,0,-,115,-
San Patricio,0,,1,1855
San Patricio,0,,2,1856
San Patricio,0,,1,1861
San Patricio,0,,1,1863
San Patricio,0,,3,1866
San Patricio,0,,4,1907
San Patricio,0,,5,1914
San Patricio,0,,1,1897
San Patricio,0,,3,1901
San Patricio,0,,1,1906
San Patricio,0,,3,1913
San Patricio,0,,2,1922
San Patricio,0,,2,1870
San Patricio,0,,1,1846
San Patricio,0,,4,1917
San Patricio,0,,2,1893
San Patricio,0,,3,1920
San Patricio,0,,1,1926
San Patricio,0,,2,1927
San Patricio,0,,1,1871
San Patricio,0,,7,1892
San Patricio,0,,1,1898
San Patricio,0,,4,1909
San Patricio,0,,3,1911
San Patricio,0,,3,1915
San Patricio,0,,1,1929
San Patricio,0,,1,1930
San Patricio,0,,5,1891
San Patricio,0,,2,1894
San Patricio,0,,3,1895
San Patricio,0,,1,1896
San Patricio,0,,1,1899
San Patricio,0,,1,1900
San Patricio,0,,1,0
San Patricio,0,,1,1923
San Patricio,0,,3,1918
San Patricio,0,,2,1925
San Patricio,0,,2,1919
San Patricio,0,,1,1910
San Patricio,0,,1,1848
San Patricio,0,,1,1850
San Patricio,0,,1,1854
San Patricio,0,,2,1862
San Patricio,0,,1,1864
San Patricio,0,,2,1868
San Patricio,0,,2,1876
San Patricio,0,,1,1879
San Patricio,0,,2,1883
San Patricio,0,,1,1886
San Patricio,0,,1,1887
San Patricio,0,,1,1908
San Patricio,0,,2,1874
San Patricio,0,,1,1888
San Patricio,0,,1,1889
San Patricio,0,,1,1890
San Patricio,0,,1,1902
San Patricio,0,,1,1903
San Patricio,0,,2,1905
San Patricio,0,,2,1928
San Patricio,0,,1,1904
San Patricio,0,,1,1924
San Saba,0,-,130,-
San Saba,0,,3,1885
San Saba,0,,3,1887
San Saba,0,,1,1888
San Saba,0,,4,1914
San Saba,0,,5,1915
San Saba,0,,2,1916
San Saba,0,,1,1923
San Saba,0,,2,1927
San Saba,0,,1,1931
San Saba,0,,4,1880
San Saba,0,,5,1879
San Saba,0,,1,0
San Saba,0,,2,1891
San Saba,0,,3,1912
San Saba,0,,2,1921
San Saba,0,,3,1922
San Saba,0,,4,1926
San Saba,0,,2,1905
San Saba,0,,3,1892
San Saba,0,,3,1893
San Saba,0,,3,1894
San Saba,0,,5,1898
San Saba,0,,5,1900
San Saba,0,,1,1904
San Saba,0,,3,1906
San Saba,0,,5,1909
San Saba,0,,3,1920
San Saba,0,,2,1897
San Saba,0,,3,1907
San Saba,0,,1,1910
San Saba,0,,3,1911
San Saba,0,,1,1918
San Saba,0,,1,1928
San Saba,0,,2,1861
San Saba,0,,1,1869
San Saba,0,,1,1871
San Saba,0,,4,1878
San Saba,0,,1,1890
San Saba,0,,1,1896
San Saba,0,,1,1882
San Saba,0,,2,1913
San Saba,0,,1,1924
San Saba,0,,1,1902
San Saba,0,,1,1908
San Saba,0,,2,1899
San Saba,0,,1,1917
San Saba,0,,1,1919
San Saba,0,,1,1925
San Saba,0,,2,1884
San Saba,0,,1,1875
San Saba,0,,3,1877
San Saba,0,,1,1881
San Saba,0,,1,1886
San Saba,0,,1,1857
San Saba,0,,1,1862
San Saba,0,,1,1863
San Saba,0,,1,1864
San Saba,0,,1,1873
San Saba,0,,1,1874
San Saba,0,,1,1883
San Saba,0,,1,1889
San Saba,0,,1,1929
San Saba,0,,1,1930
San Saba,0,,1,1901
Schleicher,0,-,15,-
Schleicher,0,,1,1895
Schleicher,0,,2,1904
Schleicher,0,,1,1909
Schleicher,0,,1,1916
Schleicher,0,,1,1928
Schleicher,0,,1,1888
Schleicher,0,,1,1915
Schleicher,0,,1,1900
Schleicher,0,,1,1910
Schleicher,0,,1,1898
Schleicher,0,,1,1914
Schleicher,0,,1,1907
Schleicher,0,,1,1924
Schleicher,0,,1,1892
Scurry,0,-,97,-
Scurry,0,,3,1894
Scurry,0,,2,1895
Scurry,0,,3,1903
Scurry,0,,6,1907
Scurry,0,,3,1911
Scurry,0,,2,1913
Scurry,0,,2,1915
Scurry,0,,3,1918
Scurry,0,,2,1928
Scurry,0,,2,1930
Scurry,0,,3,1902
Scurry,0,,2,1904
Scurry,0,,6,1908
Scurry,0,,2,1912
Scurry,0,,5,1898
Scurry,0,,2,1910
Scurry,0,,2,1926
Scurry,0,,4,1893
Scurry,0,,4,1890
Scurry,0,,5,1901
Scurry,0,,1,1921
Scurry,0,,1,1925
Scurry,0,,3,1927
Scurry,0,,1,1892
Scurry,0,,3,1909
Scurry,0,,3,1914
Scurry,0,,2,1920
Scurry,0,,2,1922
Scurry,0,,3,1924
Scurry,0,,1,1929
Scurry,0,,2,1899
Scurry,0,,5,1906
Scurry,0,,3,1891
Scurry,0,,1,1916
Scurry,0,,1,1883
Scurry,0,,1,1885
Scurry,0,,1,1931
Shackelford,0,-,66,-
Shackelford,0,,2,1876
Shackelford,0,,1,1877
Shackelford,0,,1,1878
Shackelford,0,,2,1880
Shackelford,0,,1,1882
Shackelford,0,,2,1886
Shackelford,0,,3,1889
Shackelford,0,,2,1893
Shackelford,0,,2,1897
Shackelford,0,,3,1906
Shackelford,0,,4,1923
Shackelford,0,,2,1879
Shackelford,0,,1,1869
Shackelford,0,,1,1870
Shackelford,0,,1,1872
Shackelford,0,,1,1881
Shackelford,0,,2,1883
Shackelford,0,,2,1885
Shackelford,0,,4,1890
Shackelford,0,,1,1907
Shackelford,0,,1,1908
Shackelford,0,,2,1909
Shackelford,0,,1,1913
Shackelford,0,,1,1917
Shackelford,0,,1,1918
Shackelford,0,,1,1919
Shackelford,0,,2,1924
Shackelford,0,,2,1884
Shackelford,0,,1,1925
Shackelford,0,,1,1927
Shackelford,0,,1,1929
Shackelford,0,,1,1892
Shackelford,0,,1,1894
Shackelford,0,,1,1915
Shackelford,0,,1,1900
Shackelford,0,,1,1903
Shackelford,0,,1,1904
Shackelford,0,,1,1887
Shackelford,0,,1,1888
Shackelford,0,,1,1891
Shackelford,0,,1,1905
Shackelford,0,,1,1910
Shackelford,0,,1,1928
Shackelford,0,,2,1930
Shelby,0,-,350,-
Shelby,0,,4,1889
Shelby,0,,12,1890
Shelby,0,,8,1892
Shelby,0,,1,1896
Shelby,0,,12,1899
Shelby,0,,13,1902
Shelby,0,,11,1904
Shelby,0,,10,1907
Shelby,0,,4,1847
Shelby,0,,3,1851
Shelby,0,,3,1880
Shelby,0,,7,1886
Shelby,0,,4,1893
Shelby,0,,2,1872
Shelby,0,,3,1876
Shelby,0,,5,1848
Shelby,0,,6,1852
Shelby,0,,3,1853
Shelby,0,,6,1854
Shelby,0,,2,1858
Shelby,0,,3,1859
Shelby,0,,7,1860
Shelby,0,,2,1861
Shelby,0,,4,1867
Shelby,0,,3,1868
Shelby,0,,1,1873
Shelby,0,,4,1875
Shelby,0,,4,1877
Shelby,0,,3,1878
Shelby,0,,3,1879
Shelby,0,,4,1882
Shelby,0,,4,1885
Shelby,0,,16,1906
Shelby,0,,4,1866
Shelby,0,,3,1871
Shelby,0,,5,1874
Shelby,0,,7,1884
Shelby,0,,9,1897
Shelby,0,,4,1898
Shelby,0,,6,1905
Shelby,0,,2,1911
Shelby,0,,5,1914
Shelby,0,,3,1923
Shelby,0,,2,1929
Shelby,0,,5,1912
Shelby,0,,8,1915
Shelby,0,,6,1862
Shelby,0,,5,1894
Shelby,0,,6,1895
Shelby,0,,8,1901
Shelby,0,,6,1900
Shelby,0,,10,1903
Shelby,0,,3,1908
Shelby,0,,4,1910
Shelby,0,,4,1916
Shelby,0,,3,1918
Shelby,0,,7,1887
Shelby,0,,3,1888
Shelby,0,,6,1891
Shelby,0,,1,1909
Shelby,0,,2,1926
Shelby,0,,1,1928
Shelby,0,,1,1930
Shelby,0,,1,1863
Shelby,0,,1,1869
Shelby,0,,5,1917
Shelby,0,,2,1921
Shelby,0,,3,1924
Shelby,0,,2,1870
Shelby,0,,4,1920
Shelby,0,,2,1922
Shelby,0,,1,1931
Shelby,0,,2,1846
Shelby,0,,1,1857
Shelby,0,,2,1864
Shelby,0,,1,0
Shelby,0,,1,1881
Shelby,0,,2,1919
Shelby,0,,1,1913
Shelby,0,,1,1925
Shelby,0,,1,1850
Shelby,0,,1,1856
Sherman,0,-,26,-
Sherman,0,,1,1889
Sherman,0,,2,1904
Sherman,0,,1,1888
Sherman,0,,1,1890
Sherman,0,,1,1891
Sherman,0,,1,1892
Sherman,0,,1,1893
Sherman,0,,1,1897
Sherman,0,,1,1898
Sherman,0,,1,1903
Sherman,0,,2,1909
Sherman,0,,1,1910
Sherman,0,,1,1905
Sherman,0,,1,1914
Sherman,0,,1,1916
Sherman,0,,1,1917
Sherman,0,,1,1929
Sherman,0,,1,1931
Sherman,0,,1,1901
Sherman,0,,1,1902
Sherman,0,,1,1912
Sherman,0,,1,1913
Sherman,0,,1,1923
Sherman,0,,1,1895
Smith,0,-,313,-
Smith,0,,6,1858
Smith,0,,7,1870
Smith,0,,7,1888
Smith,0,,10,1899
Smith,0,,6,1902
Smith,0,,4,1915
Smith,0,,1,1919
Smith,0,,1,1929
Smith,0,,2,0
Smith,0,,4,1886
Smith,0,,5,1900
Smith,0,,6,1852
Smith,0,,5,1855
Smith,0,,8,1879
Smith,0,,1,1885
Smith,0,,8,1890
Smith,0,,3,1883
Smith,0,,3,1884
Smith,0,,3,1887
Smith,0,,10,1897
Smith,0,,2,1908
Smith,0,,2,1914
Smith,0,,3,1923
Smith,0,,1,1928
Smith,0,,4,1851
Smith,0,,2,1891
Smith,0,,5,1894
Smith,0,,5,1903
Smith,0,,4,1853
Smith,0,,3,1859
Smith,0,,3,1904
Smith,0,,6,1871
Smith,0,,5,1872
Smith,0,,7,1880
Smith,0,,6,1898
Smith,0,,2,1906
Smith,0,,3,1849
Smith,0,,4,1850
Smith,0,,12,1861
Smith,0,,5,1896
Smith,0,,8,1892
Smith,0,,5,1860
Smith,0,,4,1862
Smith,0,,6,1866
Smith,0,,7,1867
Smith,0,,9,1873
Smith,0,,1,1875
Smith,0,,6,1876
Smith,0,,8,1877
Smith,0,,7,1878
Smith,0,,7,1901
Smith,0,,2,1918
Smith,0,,1,1920
Smith,0,,2,1854
Smith,0,,6,1856
Smith,0,,2,1881
Smith,0,,3,1889
Smith,0,,5,1857
Smith,0,,5,1865
Smith,0,,6,1874
Smith,0,,3,1913
Smith,0,,3,1925
Smith,0,,3,1893
Smith,0,,3,1868
Smith,0,,2,1847
Smith,0,,4,1882
Smith,0,,1,1869
Smith,0,,1,1848
Smith,0,,2,1895
Smith,0,,1,1905
Smith,0,,1,1911
Smith,0,,1,1864
Smith,0,,2,1912
Smith,0,,1,1922
Smith,0,,1,1930
Somervell,0,-,57,-
Somervell,0,,2,1876
Somervell,0,,2,1881
Somervell,0,,2,1883
Somervell,0,,1,1885
Somervell,0,,3,1893
Somervell,0,,3,1895
Somervell,0,,2,1900
Somervell,0,,1,1903
Somervell,0,,1,1905
Somervell,0,,1,1908
Somervell,0,,2,1909
Somervell,0,,3,1904
Somervell,0,,2,1910
Somervell,0,,1,1914
Somervell,0,,2,1922
Somervell,0,,1,1879
Somervell,0,,1,1882
Somervell,0,,1,1887
Somervell,0,,3,1897
Somervell,0,,2,1913
Somervell,0,,3,1925
Somervell,0,,1,1891
Somervell,0,,2,1901
Somervell,0,,1,1892
Somervell,0,,2,1894
Somervell,0,,1,1896
Somervell,0,,1,1898
Somervell,0,,2,1899
Somervell,0,,2,1906
Somervell,0,,1,1920
Somervell,0,,1,1926
Somervell,0,,1,1927
Somervell,0,,1,1928
Somervell,0,,1,1907
Somervell,0,,1,1916
Starr,0,-,100,-
Starr,0,,3,1906
Starr,0,,3,1910
Starr,0,,2,1913
Starr,0,,2,1894
Starr,0,,2,1901
Starr,0,,2,1904
Starr,0,,4,1907
Starr,0,,1,1931
Starr,0,,3,1928
Starr,0,,1,1887
Starr,0,,2,1898
Starr,0,,3,1902
Starr,0,,2,1908
Starr,0,,3,1897
Starr,0,,4,1909
Starr,0,,4,1923
Starr,0,,1,1912
Starr,0,,2,1915
Starr,0,,2,1881
Starr,0,,2,1917
Starr,0,,1,1929
Starr,0,,2,1892
Starr,0,,1,1886
Starr,0,,1,1896
Starr,0,,1,1900
Starr,0,,1,1895
Starr,0,,1,1905
Starr,0,,1,1924
Starr,0,,2,1849
Starr,0,,2,1853
Starr,0,,2,1854
Starr,0,,1,1855
Starr,0,,1,1856
Starr,0,,2,1861
Starr,0,,3,1866
Starr,0,,1,1874
Starr,0,,1,1882
Starr,0,,3,1883
Starr,0,,1,1885
Starr,0,,3,1890
Starr,0,,1,1893
Starr,0,,3,1911
Starr,0,,1,1850
Starr,0,,1,1852
Starr,0,,2,1873
Starr,0,,1,1875
Starr,0,,3,1899
Starr,0,,1,1919
Starr,0,,1,1921
Starr,0,,2,1922
Starr,0,,2,1918
Starr,0,,1,1914
Starr,0,,1,1916
Starr,0,,1,1925
Stephens,0,-,146,-
Stephens,0,,1,1915
Stephens,0,,1,1876
Stephens,0,,4,1879
Stephens,0,,4,1880
Stephens,0,,2,1882
Stephens,0,,2,1890
Stephens,0,,4,1893
Stephens,0,,3,1895
Stephens,0,,2,1898
Stephens,0,,2,1901
Stephens,0,,2,1902
Stephens,0,,4,1905
Stephens,0,,1,1913
Stephens,0,,2,1919
Stephens,0,,16,1920
Stephens,0,,6,1924
Stephens,0,,7,1925
Stephens,0,,2,1928
Stephens,0,,2,1929
Stephens,0,,4,1877
Stephens,0,,1,1881
Stephens,0,,2,1888
Stephens,0,,3,1889
Stephens,0,,1,1892
Stephens,0,,2,1896
Stephens,0,,5,1900
Stephens,0,,3,1906
Stephens,0,,3,1918
Stephens,0,,9,1921
Stephens,0,,1,1926
Stephens,0,,2,1878
Stephens,0,,2,1885
Stephens,0,,2,1891
Stephens,0,,1,1903
Stephens,0,,3,1911
Stephens,0,,6,1922
Stephens,0,,2,1907
Stephens,0,,4,1904
Stephens,0,,2,1914
Stephens,0,,5,1923
Stephens,0,,2,1894
Stephens,0,,1,1909
Stephens,0,,3,1910
Stephens,0,,1,1927
Stephens,0,,1,1917
Stephens,0,,1,0
Stephens,0,,2,1887
Stephens,0,,1,1908
Stephens,0,,2,1884
Stephens,0,,1,1883
Stephens,0,,1,1897
Sterling,0,-,25,-
Sterling,0,,2,1906
Sterling,0,,2,1912
Sterling,0,,1,1923
Sterling,0,,1,1899
Sterling,0,,3,1898
Sterling,0,,1,1895
Sterling,0,,2,1904
Sterling,0,,2,1905
Sterling,0,,1,1911
Sterling,0,,1,1896
Sterling,0,,2,1897
Sterling,0,,1,1892
Sterling,0,,1,1891
Sterling,0,,1,1894
Sterling,0,,1,1902
Sterling,0,,1,0
Sterling,0,,1,1917
Sterling,0,,1,1920
Stonewall,0,-,71,-
Stonewall,0,,3,1889
Stonewall,0,,3,1893
Stonewall,0,,1,1899
Stonewall,0,,1,1902
Stonewall,0,,1,1913
Stonewall,0,,1,1919
Stonewall,0,,2,1929
Stonewall,0,,5,1908
Stonewall,0,,2,1909
Stonewall,0,,4,1914
Stonewall,0,,1,1915
Stonewall,0,,3,1907
Stonewall,0,,3,1890
Stonewall,0,,3,1891
Stonewall,0,,2,1917
Stonewall,0,,1,1886
Stonewall,0,,4,1901
Stonewall,0,,1,1903
Stonewall,0,,6,1910
Stonewall,0,,2,1923
Stonewall,0,,2,1924
Stonewall,0,,1,1931
Stonewall,0,,2,1905
Stonewall,0,,1,1900
Stonewall,0,,2,1904
Stonewall,0,,3,1918
Stonewall,0,,2,1911
Stonewall,0,,1,1925
Stonewall,0,,1,1926
Stonewall,0,,1,1906
Stonewall,0,,1,1892
Stonewall,0,,1,1895
Stonewall,0,,1,1920
Stonewall,0,,1,0
Stonewall,0,,2,1887
Sutton,0,-,15,-
Sutton,0,,2,1927
Sutton,0,,1,1930
Sutton,0,,1,1896
Sutton,0,,1,1899
Sutton,0,,1,1911
Sutton,0,,1,1915
Sutton,0,,2,1890
Sutton,0,,1,1891
Sutton,0,,1,1897
Sutton,0,,1,1906
Sutton,0,,1,1909
Sutton,0,,1,1913
Sutton,0,,1,1918
Swisher,0,-,78,-
Swisher,0,,1,1890
Swisher,0,,5,1892
Swisher,0,,4,1910
Swisher,0,,3,1895
Swisher,0,,4,1899
Swisher,0,,5,1893
Swisher,0,,2,1894
Swisher,0,,3,1896
Swisher,0,,4,1898
Swisher,0,,3,1900
Swisher,0,,2,1901
Swisher,0,,2,1902
Swisher,0,,2,1906
Swisher,0,,5,1891
Swisher,0,,3,1907
Swisher,0,,4,1914
Swisher,0,,2,1923
Swisher,0,,2,1929
Swisher,0,,3,1908
Swisher,0,,1,1897
Swisher,0,,2,1913
Swisher,0,,4,1904
Swisher,0,,1,1905
Swisher,0,,1,1887
Swisher,0,,1,1889
Swisher,0,,1,1917
Swisher,0,,1,1918
Swisher,0,,1,1924
Swisher,0,,3,1909
Swisher,0,,1,1931
Swisher,0,,2,1903
Tarrant,0,-,358,-
Tarrant,0,,12,1882
Tarrant,0,,10,1888
Tarrant,0,,12,1897
Tarrant,0,,7,1905
Tarrant,0,,8,1914
Tarrant,0,,4,1918
Tarrant,0,,10,1877
Tarrant,0,,10,1886
Tarrant,0,,11,1889
Tarrant,0,,8,1893
Tarrant,0,,2,1913
Tarrant,0,,4,1922
Tarrant,0,,5,1858
Tarrant,0,,9,1862
Tarrant,0,,8,1861
Tarrant,0,,5,1866
Tarrant,0,,8,1890
Tarrant,0,,7,1899
Tarrant,0,,6,1906
Tarrant,0,,5,1909
Tarrant,0,,2,1910
Tarrant,0,,5,1921
Tarrant,0,,8,1883
Tarrant,0,,2,1916
Tarrant,0,,4,1920
Tarrant,0,,3,0
Tarrant,0,,11,1898
Tarrant,0,,5,1907
Tarrant,0,,6,1881
Tarrant,0,,9,1884
Tarrant,0,,6,1891
Tarrant,0,,6,1904
Tarrant,0,,2,1903
Tarrant,0,,3,1912
Tarrant,0,,2,1851
Tarrant,0,,1,1852
Tarrant,0,,1,1854
Tarrant,0,,3,1856
Tarrant,0,,4,1857
Tarrant,0,,6,1860
Tarrant,0,,1,1863
Tarrant,0,,7,1873
Tarrant,0,,7,1875
Tarrant,0,,6,1876
Tarrant,0,,9,1878
Tarrant,0,,5,1902
Tarrant,0,,8,1894
Tarrant,0,,5,1900
Tarrant,0,,4,1880
Tarrant,0,,5,1892
Tarrant,0,,2,1911
Tarrant,0,,2,1925
Tarrant,0,,4,1874
Tarrant,0,,2,1871
Tarrant,0,,5,1901
Tarrant,0,,7,1887
Tarrant,0,,5,1923
Tarrant,0,,3,1895
Tarrant,0,,5,1859
Tarrant,0,,1,1865
Tarrant,0,,2,1867
Tarrant,0,,3,1868
Tarrant,0,,2,1869
Tarrant,0,,1,1885
Tarrant,0,,2,1896
Tarrant,0,,5,1879
Tarrant,0,,1,1926
Tarrant,0,,2,1927
Tarrant,0,,1,1864
Tarrant,0,,1,1919
Tarrant,0,,1,1872
Tarrant,0,,1,1924
Tarrant,0,,1,1928
Tarrant,0,,1,1915
Tarrant,0,,1,1917
Taylor,0,-,174,-
Taylor,0,,2,1881
Taylor,0,,3,1882
Taylor,0,,4,1884
Taylor,0,,4,1889
Taylor,0,,9,1910
Taylor,0,,6,1914
Taylor,0,,1,1923
Taylor,0,,3,1900
Taylor,0,,7,1907
Taylor,0,,9,1909
Taylor,0,,6,1905
Taylor,0,,6,1906
Taylor,0,,7,1908
Taylor,0,,2,1912
Taylor,0,,4,1916
Taylor,0,,3,1917
Taylor,0,,2,1924
Taylor,0,,2,1915
Taylor,0,,2,1879
Taylor,0,,1,1878
Taylor,0,,5,1883
Taylor,0,,4,1885
Taylor,0,,2,1890
Taylor,0,,6,1894
Taylor,0,,3,1919
Taylor,0,,2,1921
Taylor,0,,4,1926
Taylor,0,,1,1928
Taylor,0,,4,1930
Taylor,0,,3,1903
Taylor,0,,8,1901
Taylor,0,,3,1913
Taylor,0,,1,1886
Taylor,0,,2,1888
Taylor,0,,3,1893
Taylor,0,,4,1897
Taylor,0,,1,1902
Taylor,0,,3,1899
Taylor,0,,2,1877
Taylor,0,,4,1911
Taylor,0,,2,1880
Taylor,0,,5,1904
Taylor,0,,4,1920
Taylor,0,,5,1922
Taylor,0,,2,1927
Taylor,0,,2,1892
Taylor,0,,1,1895
Taylor,0,,1,1898
Taylor,0,,2,1925
Taylor,0,,2,1918
Terrell,0,-,14,-
Terrell,0,,2,1914
Terrell,0,,1,1910
Terrell,0,,1,1911
Terrell,0,,1,1918
Terrell,0,,1,1919
Terrell,0,,1,1920
Terrell,0,,1,1906
Terrell,0,,1,1916
Terrell,0,,1,1921
Terrell,0,,2,1929
Terrell,0,,1,1912
Terrell,0,,1,1915
Terry,0,-,48,-
Terry,0,,2,1903
Terry,0,,3,1904
Terry,0,,2,1906
Terry,0,,2,1909
Terry,0,,3,1911
Terry,0,,2,1916
Terry,0,,2,1917
Terry,0,,3,1918
Terry,0,,2,1921
Terry,0,,2,1923
Terry,0,,2,1924
Terry,0,,2,1929
Terry,0,,1,1931
Terry,0,,2,1907
Terry,0,,2,1908
Terry,0,,2,1926
Terry,0,,2,1927
Terry,0,,1,1928
Terry,0,,2,1902
Terry,0,,1,1905
Terry,0,,1,1910
Terry,0,,1,1912
Terry,0,,2,1922
Terry,0,,1,1914
Terry,0,,1,1920
Terry,0,,2,1925
Throckmorton,0,-,49,-
Throckmorton,0,,1,1860
Throckmorton,0,,1,1898
Throckmorton,0,,2,1901
Throckmorton,0,,3,1902
Throckmorton,0,,4,1905
Throckmorton,0,,1,1910
Throckmorton,0,,3,1912
Throckmorton,0,,2,1920
Throckmorton,0,,1,1922
Throckmorton,0,,1,1900
Throckmorton,0,,2,1921
Throckmorton,0,,3,1927
Throckmorton,0,,1,1930
Throckmorton,0,,1,1877
Throckmorton,0,,1,1903
Throckmorton,0,,2,1907
Throckmorton,0,,1,1909
Throckmorton,0,,1,1911
Throckmorton,0,,1,1916
Throckmorton,0,,1,1924
Throckmorton,0,,1,1931
Throckmorton,0,,2,1879
Throckmorton,0,,1,1881
Throckmorton,0,,1,1887
Throckmorton,0,,1,1889
Throckmorton,0,,1,1894
Throckmorton,0,,1,1896
Throckmorton,0,,1,1915
Throckmorton,0,,1,1918
Throckmorton,0,,1,1919
Throckmorton,0,,1,1906
Throckmorton,0,,1,1908
Throckmorton,0,,1,1913
Throckmorton,0,,1,1917
Throckmorton,0,,1,1929
Titus,0,-,235,-
Titus,0,,2,1885
Titus,0,,2,0
Titus,0,,2,1888
Titus,0,,5,1891
Titus,0,,8,1896
Titus,0,,10,1901
Titus,0,,3,1889
Titus,0,,6,1890
Titus,0,,5,1894
Titus,0,,4,1903
Titus,0,,5,1905
Titus,0,,2,1906
Titus,0,,3,1910
Titus,0,,8,1893
Titus,0,,6,1857
Titus,0,,3,1887
Titus,0,,4,1870
Titus,0,,4,1877
Titus,0,,5,1880
Titus,0,,1,1914
Titus,0,,1,1919
Titus,0,,1,1921
Titus,0,,2,1922
Titus,0,,1,1926
Titus,0,,3,1930
Titus,0,,1,1884
Titus,0,,2,1892
Titus,0,,3,1900
Titus,0,,3,1902
Titus,0,,3,1847
Titus,0,,6,1848
Titus,0,,4,1852
Titus,0,,4,1854
Titus,0,,6,1859
Titus,0,,4,1860
Titus,0,,9,1861
Titus,0,,7,1862
Titus,0,,2,1863
Titus,0,,3,1865
Titus,0,,8,1866
Titus,0,,5,1868
Titus,0,,7,1874
Titus,0,,3,1876
Titus,0,,2,1858
Titus,0,,2,1856
Titus,0,,2,1878
Titus,0,,3,1881
Titus,0,,3,1882
Titus,0,,1,1883
Titus,0,,3,1886
Titus,0,,2,1895
Titus,0,,1,1849
Titus,0,,4,1850
Titus,0,,3,1867
Titus,0,,2,1869
Titus,0,,2,1872
Titus,0,,3,1875
Titus,0,,4,1899
Titus,0,,2,1897
Titus,0,,1,1904
Titus,0,,1,1851
Titus,0,,1,1855
Titus,0,,1,1864
Titus,0,,2,1871
Titus,0,,3,1898
Titus,0,,3,1907
Titus,0,,2,1908
Titus,0,,3,1913
Titus,0,,1,1923
Titus,0,,1,1873
Titus,0,,1,1924
Tomgreen,0,-,116,-
Tomgreen,0,,1,1875
Tomgreen,0,,1,1877
Tomgreen,0,,3,1881
Tomgreen,0,,2,1907
Tomgreen,0,,9,1885
Tomgreen,0,,3,0
Tomgreen,0,,1,1887
Tomgreen,0,,3,1908
Tomgreen,0,,3,1913
Tomgreen,0,,3,1920
Tomgreen,0,,4,1889
Tomgreen,0,,6,1890
Tomgreen,0,,2,1899
Tomgreen,0,,2,1914
Tomgreen,0,,2,1917
Tomgreen,0,,2,1931
Tomgreen,0,,2,1891
Tomgreen,0,,5,1886
Tomgreen,0,,2,1880
Tomgreen,0,,2,1882
Tomgreen,0,,4,1883
Tomgreen,0,,4,1884
Tomgreen,0,,4,1909
Tomgreen,0,,3,1912
Tomgreen,0,,1,1915
Tomgreen,0,,2,1919
Tomgreen,0,,2,1894
Tomgreen,0,,1,1897
Tomgreen,0,,2,1921
Tomgreen,0,,4,1910
Tomgreen,0,,8,1888
