ChangeNum,Name,EstNum,Year
1,Randall,0,1912
1,Randall,0,1925
0,Randall,1,1927
1,Randall,0,1930
1,Reagan,0,1924
20,Reagan,4,-
3,Reagan,0,1925
1,Reagan,0,1929
0,Reagan,1,1912
2,Reagan,0,1920
1,Reagan,0,1923
1,Reagan,1,1926
2,Reagan,1,1907
0,Reagan,1,1905
2,Reagan,0,1909
2,Reagan,0,1904
1,Reagan,0,1914
2,Reagan,0,1918
1,Reagan,0,1922
1,Reagan,0,1927
0,Real,1,1914
4,Real,3,-
1,Real,0,1916
1,Real,1,1919
0,Real,1,1921
2,Real,0,1918
7,Red River,5,1902
295,Red River,101,-
9,Red River,1,1908
5,Red River,5,1912
9,Red River,1,1914
3,Red River,1,1916
5,Red River,0,1919
4,Red River,0,1922
4,Red River,2,1886
10,Red River,2,1890
7,Red River,5,1892
6,Red River,1,1895
7,Red River,1,1897
12,Red River,1,1899
7,Red River,5,1901
9,Red River,3,1904
2,Red River,3,1851
3,Red River,0,1852
0,Red River,2,1872
0,Red River,3,1884
2,Red River,0,1923
2,Red River,0,1879
8,Red River,0,1889
5,Red River,1,1894
7,Red River,0,1918
3,Red River,0,1924
2,Red River,0,1928
3,Red River,0,1929
3,Red River,1,1876
3,Red River,2,1880
2,Red River,3,1887
4,Red River,8,1903
9,Red River,0,1906
1,Red River,2,1881
6,Red River,0,1893
7,Red River,0,1905
5,Red River,5,1885
3,Red River,0,1911
2,Red River,0,1920
7,Red River,0,1925
2,Red River,1,1927
5,Red River,1,1898
1,Red River,4,1888
0,Red River,3,1878
0,Red River,3,1846
2,Red River,1,1848
1,Red River,0,1849
1,Red River,1,1850
3,Red River,0,1853
2,Red River,0,1854
1,Red River,1,1857
4,Red River,0,1858
6,Red River,1,1861
3,Red River,0,1864
1,Red River,0,1865
5,Red River,1,1866
2,Red River,4,1871
2,Red River,1,1874
2,Red River,1,1875
5,Red River,0,1877
3,Red River,2,1882
1,Red River,2,1900
3,Red River,3,1867
3,Red River,0,1883
2,Red River,0,1930
2,Red River,0,1847
2,Red River,0,1921
4,Red River,0,1915
6,Red River,1,1862
0,Red River,1,1855
1,Red River,0,1863
3,Red River,1,1891
2,Red River,0,1907
2,Red River,0,1909
4,Red River,0,1910
1,Red River,3,1868
4,Red River,0,1896
4,Red River,0,1913
1,Red River,0,1917
1,Red River,1,1856
1,Red River,0,1869
2,Red River,0,0
1,Red River,0,1873
1,Red River,0,1870
0,Red River,1,1860
1,Reeves,1,1903
66,Reeves,22,-
2,Reeves,3,1910
3,Reeves,2,1907
7,Reeves,1,1911
4,Reeves,0,1912
4,Reeves,1,1913
2,Reeves,0,0
2,Reeves,1,1908
3,Reeves,0,1909
1,Reeves,0,1919
1,Reeves,0,1931
0,Reeves,2,1894
2,Reeves,0,1917
2,Reeves,0,1914
3,Reeves,2,1904
0,Reeves,1,1891
1,Reeves,1,1906
0,Reeves,1,1916
2,Reeves,1,1921
2,Reeves,0,1922
1,Reeves,0,1923
0,Reeves,1,1926
3,Reeves,0,1929
0,Reeves,1,1884
2,Reeves,0,1886
2,Reeves,0,1889
1,Reeves,0,1890
1,Reeves,0,1892
2,Reeves,0,1896
1,Reeves,0,1918
2,Reeves,0,1928
0,Reeves,1,1905
1,Reeves,1,1900
0,Reeves,1,1902
1,Reeves,0,1915
3,Reeves,0,1925
1,Reeves,0,1897
1,Reeves,0,1920
1,Reeves,0,1930
1,Reeves,0,1901
0,Refugio,2,1849
77,Refugio,20,-
4,Refugio,0,1861
1,Refugio,1,1912
1,Refugio,0,1913
1,Refugio,0,1917
0,Refugio,1,1909
1,Refugio,0,1910
2,Refugio,0,0
1,Refugio,0,1923
1,Refugio,0,1924
0,Refugio,2,1851
5,Refugio,2,1857
1,Refugio,0,1859
4,Refugio,0,1862
2,Refugio,0,1865
1,Refugio,0,1858
0,Refugio,1,1899
1,Refugio,0,1900
2,Refugio,0,1901
3,Refugio,0,1902
4,Refugio,1,1869
0,Refugio,1,1874
2,Refugio,0,1875
1,Refugio,0,1855
1,Refugio,0,1856
2,Refugio,1,1867
2,Refugio,1,1868
4,Refugio,0,1872
0,Refugio,1,1915
2,Refugio,0,1927
2,Refugio,2,1847
3,Refugio,0,1866
1,Refugio,0,1878
1,Refugio,0,1885
1,Refugio,0,1888
1,Refugio,0,1894
1,Refugio,0,1914
1,Refugio,0,1922
1,Refugio,0,1929
5,Refugio,0,1930
1,Refugio,0,1860
1,Refugio,0,1864
1,Refugio,0,1870
1,Refugio,0,1871
1,Refugio,0,1879
1,Refugio,0,1880
0,Refugio,1,1892
1,Refugio,0,1905
0,Refugio,1,1893
1,Refugio,0,1916
1,Refugio,1,1911
1,Refugio,0,1921
1,Refugio,1,1907
0,Roberts,1,1892
16,Roberts,6,-
0,Roberts,1,1901
0,Roberts,1,1907
1,Roberts,2,1890
1,Roberts,0,1891
1,Roberts,0,1893
1,Roberts,0,1894
1,Roberts,0,1910
1,Roberts,0,1913
1,Roberts,0,1918
2,Roberts,0,1920
3,Roberts,0,1930
1,Roberts,0,1895
1,Roberts,0,1898
0,Roberts,1,1906
1,Roberts,0,1908
1,Roberts,0,1909
4,Robertson,1,1881
210,Robertson,54,-
2,Robertson,1,0
6,Robertson,3,1883
2,Robertson,3,1887
5,Robertson,2,1905
2,Robertson,7,1846
3,Robertson,2,1875
4,Robertson,3,1878
2,Robertson,1,1879
2,Robertson,4,1880
8,Robertson,2,1882
2,Robertson,0,1884
7,Robertson,0,1892
8,Robertson,0,1894
2,Robertson,0,1901
2,Robertson,0,1908
1,Robertson,0,1911
3,Robertson,0,1912
1,Robertson,0,1917
2,Robertson,0,1929
2,Robertson,0,1930
5,Robertson,1,1885
4,Robertson,0,1889
7,Robertson,0,1914
2,Robertson,0,1920
1,Robertson,3,1869
5,Robertson,2,1870
5,Robertson,2,1871
5,Robertson,0,1873
3,Robertson,0,1893
3,Robertson,0,1897
7,Robertson,1,1900
2,Robertson,0,1909
3,Robertson,0,1913
1,Robertson,0,1921
0,Robertson,3,1868
4,Robertson,1,1872
1,Robertson,2,1874
3,Robertson,1,1886
8,Robertson,1,1890
6,Robertson,0,1898
2,Robertson,0,1922
3,Robertson,0,1923
2,Robertson,0,1928
1,Robertson,1,1895
5,Robertson,0,1896
6,Robertson,0,1902
1,Robertson,2,1856
2,Robertson,0,1848
1,Robertson,0,1849
1,Robertson,0,1850
1,Robertson,0,1851
1,Robertson,0,1904
3,Robertson,0,1891
3,Robertson,0,1899
2,Robertson,0,1907
2,Robertson,0,1915
1,Robertson,0,1931
1,Robertson,0,1906
4,Robertson,0,1877
1,Robertson,0,1927
0,Robertson,1,1876
1,Robertson,0,1925
1,Robertson,1,1926
3,Robertson,0,1857
4,Robertson,0,1859
0,Robertson,1,1863
1,Robertson,0,1864
1,Robertson,1,1867
2,Robertson,0,1910
1,Robertson,1,1858
1,Robertson,0,1861
1,Robertson,0,1865
2,Robertson,0,1866
1,Robertson,0,1862
1,Robertson,0,1888
1,Robertson,0,1916
1,Robertson,0,1919
3,Rockwall,1,1893
65,Rockwall,10,-
0,Rockwall,1,1876
2,Rockwall,0,1878
2,Rockwall,2,1880
3,Rockwall,0,1881
5,Rockwall,3,1886
2,Rockwall,0,1887
1,Rockwall,1,1891
3,Rockwall,0,1894
2,Rockwall,0,1898
6,Rockwall,0,1901
3,Rockwall,0,1902
3,Rockwall,0,1905
1,Rockwall,1,1913
2,Rockwall,0,1916
2,Rockwall,0,1882
3,Rockwall,0,1897
1,Rockwall,0,1915
2,Rockwall,0,1924
2,Rockwall,0,1926
2,Rockwall,0,1888
2,Rockwall,0,1895
2,Rockwall,0,1896
1,Rockwall,0,1904
0,Rockwall,1,1883
5,Rockwall,0,1889
1,Rockwall,0,1877
1,Rockwall,0,1885
1,Rockwall,0,1918
1,Rockwall,0,1923
1,Rockwall,0,1922
0,Runnels,1,1886
107,Runnels,27,-
3,Runnels,0,1888
2,Runnels,0,1889
2,Runnels,0,1893
2,Runnels,0,1897
5,Runnels,0,1913
4,Runnels,0,1922
2,Runnels,0,1923
4,Runnels,2,1906
4,Runnels,0,1911
0,Runnels,1,1900
1,Runnels,3,1890
1,Runnels,0,1884
1,Runnels,0,1887
3,Runnels,0,1891
1,Runnels,1,1892
4,Runnels,1,1894
1,Runnels,0,1895
3,Runnels,3,1904
1,Runnels,0,1898
3,Runnels,0,1899
2,Runnels,1,1902
3,Runnels,3,1905
6,Runnels,1,1910
1,Runnels,0,1915
5,Runnels,0,1916
2,Runnels,0,1909
0,Runnels,1,1859
0,Runnels,1,1879
1,Runnels,0,1882
8,Runnels,1,1907
3,Runnels,1,1908
1,Runnels,0,1914
2,Runnels,0,1917
3,Runnels,0,1919
3,Runnels,0,1925
4,Runnels,0,1926
0,Runnels,1,1883
3,Runnels,0,1918
2,Runnels,0,1920
3,Runnels,1,1903
2,Runnels,0,1924
1,Runnels,0,0
1,Runnels,0,1921
1,Runnels,0,1912
2,Runnels,2,1901
0,Runnels,1,1880
0,Runnels,1,1896
1,Runnels,0,1931
3,Rusk,4,1884
331,Rusk,114,-
5,Rusk,3,1855
16,Rusk,0,1861
2,Rusk,2,1868
3,Rusk,4,1872
6,Rusk,4,1873
1,Rusk,4,1877
4,Rusk,6,1849
5,Rusk,3,1853
12,Rusk,3,1854
7,Rusk,3,1856
7,Rusk,2,1857
6,Rusk,3,1858
3,Rusk,4,1893
4,Rusk,2,1901
8,Rusk,2,1903
5,Rusk,0,1904
5,Rusk,3,1850
7,Rusk,1,1860
11,Rusk,1,1866
1,Rusk,0,1875
6,Rusk,1,1876
12,Rusk,5,1900
17,Rusk,4,1902
0,Rusk,2,1885
8,Rusk,2,1871
1,Rusk,2,1852
3,Rusk,1,1851
8,Rusk,0,1862
1,Rusk,1,1870
4,Rusk,1,1895
3,Rusk,1,1864
4,Rusk,2,1889
6,Rusk,3,1898
2,Rusk,0,0
4,Rusk,3,1894
6,Rusk,0,1859
7,Rusk,3,1888
4,Rusk,1,1899
4,Rusk,2,1887
2,Rusk,2,1891
6,Rusk,0,1914
2,Rusk,0,1917
3,Rusk,0,1918
3,Rusk,2,1883
1,Rusk,3,1892
1,Rusk,0,1909
4,Rusk,0,1912
1,Rusk,0,1916
0,Rusk,5,1847
5,Rusk,3,1880
3,Rusk,1,1886
8,Rusk,1,1897
4,Rusk,0,1919
2,Rusk,0,1921
7,Rusk,1,1879
1,Rusk,2,1846
5,Rusk,1,1848
2,Rusk,0,1863
3,Rusk,0,1865
4,Rusk,0,1867
5,Rusk,2,1896
2,Rusk,0,1911
3,Rusk,0,1915
5,Rusk,0,1881
2,Rusk,0,1905
3,Rusk,0,1906
3,Rusk,0,1874
0,Rusk,2,1869
4,Rusk,0,1878
2,Rusk,0,1882
2,Rusk,0,1908
3,Rusk,0,1913
1,Rusk,0,1923
3,Rusk,0,1922
1,Rusk,0,1924
1,Rusk,0,1928
3,Rusk,0,1907
0,Rusk,1,1910
0,Sabine,2,1884
142,Sabine,41,-
3,Sabine,3,1896
5,Sabine,1,1908
4,Sabine,0,1910
1,Sabine,0,1920
2,Sabine,0,1922
2,Sabine,0,1924
3,Sabine,0,1930
0,Sabine,4,1847
6,Sabine,0,1861
3,Sabine,3,1902
6,Sabine,2,1904
5,Sabine,1,1866
2,Sabine,1,1869
1,Sabine,1,1874
2,Sabine,2,1888
4,Sabine,0,1891
5,Sabine,0,1895
1,Sabine,3,1899
4,Sabine,0,1903
7,Sabine,0,1906
4,Sabine,0,1909
1,Sabine,1,1854
1,Sabine,0,1855
2,Sabine,0,1856
2,Sabine,1,1859
4,Sabine,0,1862
1,Sabine,1,1876
1,Sabine,0,1881
2,Sabine,0,1911
1,Sabine,1,1912
3,Sabine,0,1916
3,Sabine,0,1923
1,Sabine,0,1886
1,Sabine,0,1921
1,Sabine,0,1865
0,Sabine,1,1868
4,Sabine,1,1871
1,Sabine,1,1873
2,Sabine,0,1880
1,Sabine,1,1882
1,Sabine,0,1907
5,Sabine,0,1915
1,Sabine,2,1846
1,Sabine,0,1857
2,Sabine,0,1858
1,Sabine,0,1863
1,Sabine,0,1864
1,Sabine,1,1872
1,Sabine,0,1878
1,Sabine,1,1894
0,Sabine,1,1897
2,Sabine,0,1850
1,Sabine,0,1883
2,Sabine,0,1889
1,Sabine,1,1853
2,Sabine,0,1849
1,Sabine,0,1851
1,Sabine,0,1852
1,Sabine,1,1879
1,Sabine,1,1892
3,Sabine,0,1901
1,Sabine,1,1917
0,Sabine,1,1860
3,Sabine,0,1898
2,Sabine,0,1905
2,Sabine,0,1919
1,Sabine,0,1918
1,Sabine,0,1927
0,San Antonio,1,1852
0,San Antonio,1,-
2,San Augustine,1,1895
85,San Augustine,37,-
3,San Augustine,1,1908
1,San Augustine,1,1871
1,San Augustine,1,1875
1,San Augustine,2,1914
3,San Augustine,0,1918
1,San Augustine,1,1889
2,San Augustine,3,1890
2,San Augustine,2,1905
2,San Augustine,0,1915
0,San Augustine,3,1903
5,San Augustine,1,1910
5,San Augustine,0,1912
2,San Augustine,0,1927
0,San Augustine,1,1874
1,San Augustine,0,1881
2,San Augustine,0,1883
1,San Augustine,2,1904
4,San Augustine,0,1920
2,San Augustine,0,1902
1,San Augustine,1,1913
2,San Augustine,2,1891
2,San Augustine,0,1911
2,San Augustine,0,1923
1,San Augustine,0,1929
0,San Augustine,1,1863
1,San Augustine,0,1864
3,San Augustine,0,1909
0,San Augustine,2,1899
0,San Augustine,1,1900
2,San Augustine,3,1886
1,San Augustine,1,1847
0,San Augustine,1,1884
1,San Augustine,0,1896
1,San Augustine,1,1888
2,San Augustine,0,1892
1,San Augustine,0,1917
3,San Augustine,0,1919
4,San Augustine,0,1921
1,San Augustine,0,0
0,San Augustine,1,1907
1,San Augustine,1,1846
1,San Augustine,0,1852
1,San Augustine,0,1861
1,San Augustine,0,1862
1,San Augustine,0,1866
1,San Augustine,0,1880
2,San Augustine,0,1887
2,San Augustine,0,1924
1,San Augustine,0,1930
1,San Augustine,0,1931
1,San Augustine,1,1870
1,San Augustine,1,1901
1,San Augustine,0,1893
1,San Augustine,0,1897
0,San Augustine,1,1916
1,San Augustine,0,1922
0,San Felipe,1,1853
0,San Felipe,1,-
0,San Jacinto,1,1911
58,San Jacinto,28,-
1,San Jacinto,2,1895
2,San Jacinto,1,1913
2,San Jacinto,0,1926
2,San Jacinto,0,1927
0,San Jacinto,1,1888
1,San Jacinto,1,1882
1,San Jacinto,0,1871
2,San Jacinto,0,1885
1,San Jacinto,0,1892
0,San Jacinto,1,1894
1,San Jacinto,0,1898
2,San Jacinto,0,1901
1,San Jacinto,0,1912
2,San Jacinto,1,1914
1,San Jacinto,2,1890
2,San Jacinto,0,1896
1,San Jacinto,0,1897
2,San Jacinto,0,1902
3,San Jacinto,2,1906
1,San Jacinto,1,1908
1,San Jacinto,1,1921
1,San Jacinto,1,1880
0,San Jacinto,3,1884
1,San Jacinto,0,1905
4,San Jacinto,0,1925
1,San Jacinto,1,1929
3,San Jacinto,0,1916
3,San Jacinto,0,1928
2,San Jacinto,2,1915
2,San Jacinto,2,1899
1,San Jacinto,0,1900
2,San Jacinto,0,1903
0,San Jacinto,1,1904
1,San Jacinto,0,1909
2,San Jacinto,0,1920
0,San Jacinto,1,1879
0,San Jacinto,1,1881
1,San Jacinto,0,1883
3,San Jacinto,0,1918
2,San Jacinto,0,1922
0,San Jacinto,1,1907
0,San Jacinto,1,1924
0,San Patricio,1,1855
92,San Patricio,23,-
2,San Patricio,0,1856
1,San Patricio,0,1861
1,San Patricio,0,1863
3,San Patricio,0,1866
3,San Patricio,1,1907
4,San Patricio,1,1914
1,San Patricio,0,1897
3,San Patricio,0,1901
1,San Patricio,0,1906
2,San Patricio,1,1913
2,San Patricio,0,1922
1,San Patricio,1,1870
0,San Patricio,1,1846
4,San Patricio,0,1917
2,San Patricio,0,1893
3,San Patricio,0,1920
1,San Patricio,0,1926
2,San Patricio,0,1927
0,San Patricio,1,1871
2,San Patricio,5,1892
1,San Patricio,0,1898
3,San Patricio,1,1909
2,San Patricio,1,1911
3,San Patricio,0,1915
1,San Patricio,0,1929
1,San Patricio,0,1930
2,San Patricio,3,1891
1,San Patricio,1,1894
3,San Patricio,0,1895
1,San Patricio,0,1896
1,San Patricio,0,1899
1,San Patricio,0,1900
1,San Patricio,0,0
1,San Patricio,0,1923
3,San Patricio,0,1918
2,San Patricio,0,1925
2,San Patricio,0,1919
0,San Patricio,1,1910
0,San Patricio,1,1848
1,San Patricio,0,1850
1,San Patricio,0,1854
2,San Patricio,0,1862
1,San Patricio,0,1864
2,San Patricio,0,1868
2,San Patricio,0,1876
1,San Patricio,0,1879
2,San Patricio,0,1883
1,San Patricio,0,1886
1,San Patricio,0,1887
1,San Patricio,0,1908
1,San Patricio,1,1874
0,San Patricio,1,1888
1,San Patricio,0,1889
1,San Patricio,0,1890
1,San Patricio,0,1902
1,San Patricio,0,1903
2,San Patricio,0,1905
2,San Patricio,0,1928
0,San Patricio,1,1904
1,San Patricio,0,1924
2,San Saba,1,1885
107,San Saba,23,-
1,San Saba,2,1887
1,San Saba,0,1888
3,San Saba,1,1914
5,San Saba,0,1915
2,San Saba,0,1916
1,San Saba,0,1923
2,San Saba,0,1927
1,San Saba,0,1931
3,San Saba,1,1880
3,San Saba,2,1879
1,San Saba,0,0
1,San Saba,1,1891
3,San Saba,0,1912
2,San Saba,0,1921
3,San Saba,0,1922
4,San Saba,0,1926
0,San Saba,2,1905
2,San Saba,1,1892
3,San Saba,0,1893
1,San Saba,2,1894
5,San Saba,0,1898
4,San Saba,1,1900
1,San Saba,0,1904
3,San Saba,0,1906
5,San Saba,0,1909
3,San Saba,0,1920
1,San Saba,1,1897
2,San Saba,1,1907
1,San Saba,0,1910
2,San Saba,1,1911
0,San Saba,1,1918
1,San Saba,0,1928
1,San Saba,1,1861
1,San Saba,0,1869
1,San Saba,0,1871
4,San Saba,0,1878
1,San Saba,0,1890
1,San Saba,0,1896
1,San Saba,0,1882
2,San Saba,0,1913
1,San Saba,0,1924
1,San Saba,0,1902
1,San Saba,0,1908
0,San Saba,2,1899
1,San Saba,0,1917
1,San Saba,0,1919
1,San Saba,0,1925
2,San Saba,0,1884
0,San Saba,1,1875
3,San Saba,0,1877
1,San Saba,0,1881
1,San Saba,0,1886
0,San Saba,1,1857
1,San Saba,0,1862
1,San Saba,0,1863
1,San Saba,0,1864
1,San Saba,0,1873
1,San Saba,0,1874
1,San Saba,0,1883
1,San Saba,0,1889
1,San Saba,0,1929
1,San Saba,0,1930
1,San Saba,0,1901
0,Schleicher,1,1895
6,Schleicher,9,-
1,Schleicher,1,1904
1,Schleicher,0,1909
1,Schleicher,0,1916
1,Schleicher,0,1928
0,Schleicher,1,1888
0,Schleicher,1,1915
0,Schleicher,1,1900
1,Schleicher,0,1910
0,Schleicher,1,1898
1,Schleicher,0,1914
0,Schleicher,1,1907
0,Schleicher,1,1924
0,Schleicher,1,1892
1,Scurry,2,1894
73,Scurry,24,-
2,Scurry,0,1895
3,Scurry,0,1903
4,Scurry,2,1907
3,Scurry,0,1911
2,Scurry,0,1913
2,Scurry,0,1915
2,Scurry,1,1918
2,Scurry,0,1928
2,Scurry,0,1930
1,Scurry,2,1902
1,Scurry,1,1904
4,Scurry,2,1908
2,Scurry,0,1912
5,Scurry,0,1898
2,Scurry,0,1910
2,Scurry,0,1926
3,Scurry,1,1893
1,Scurry,3,1890
3,Scurry,2,1901
1,Scurry,0,1921
1,Scurry,0,1925
3,Scurry,0,1927
0,Scurry,1,1892
3,Scurry,0,1909
3,Scurry,0,1914
1,Scurry,1,1920
2,Scurry,0,1922
2,Scurry,1,1924
1,Scurry,0,1929
0,Scurry,2,1899
4,Scurry,1,1906
2,Scurry,1,1891
1,Scurry,0,1916
0,Scurry,1,1883
1,Scurry,0,1885
1,Scurry,0,1931
1,Shackelford,1,1876
53,Shackelford,13,-
1,Shackelford,0,1877
1,Shackelford,0,1878
1,Shackelford,1,1880
1,Shackelford,0,1882
2,Shackelford,0,1886
3,Shackelford,0,1889
2,Shackelford,0,1893
2,Shackelford,0,1897
3,Shackelford,0,1906
2,Shackelford,2,1923
1,Shackelford,1,1879
0,Shackelford,1,1869
1,Shackelford,0,1870
1,Shackelford,0,1872
1,Shackelford,0,1881
1,Shackelford,1,1883
2,Shackelford,0,1885
3,Shackelford,1,1890
0,Shackelford,1,1907
1,Shackelford,0,1908
2,Shackelford,0,1909
1,Shackelford,0,1913
1,Shackelford,0,1917
1,Shackelford,0,1918
1,Shackelford,0,1919
2,Shackelford,0,1924
1,Shackelford,1,1884
1,Shackelford,0,1925
1,Shackelford,0,1927
1,Shackelford,0,1929
0,Shackelford,1,1892
1,Shackelford,0,1894
1,Shackelford,0,1915
0,Shackelford,1,1900
1,Shackelford,0,1903
1,Shackelford,0,1904
1,Shackelford,0,1887
1,Shackelford,0,1888
1,Shackelford,0,1891
0,Shackelford,1,1905
1,Shackelford,0,1910
1,Shackelford,0,1928
2,Shackelford,0,1930
2,Shelby,2,1889
257,Shelby,93,-
9,Shelby,3,1890
4,Shelby,4,1892
1,Shelby,0,1896
5,Shelby,7,1899
11,Shelby,2,1902
9,Shelby,2,1904
8,Shelby,2,1907
1,Shelby,3,1847
3,Shelby,0,1851
1,Shelby,2,1880
3,Shelby,4,1886
3,Shelby,1,1893
1,Shelby,1,1872
2,Shelby,1,1876
1,Shelby,4,1848
5,Shelby,1,1852
3,Shelby,0,1853
4,Shelby,2,1854
1,Shelby,1,1858
3,Shelby,0,1859
7,Shelby,0,1860
1,Shelby,1,1861
2,Shelby,2,1867
1,Shelby,2,1868
0,Shelby,1,1873
3,Shelby,1,1875
3,Shelby,1,1877
3,Shelby,0,1878
2,Shelby,1,1879
4,Shelby,0,1882
1,Shelby,3,1885
14,Shelby,2,1906
3,Shelby,1,1866
2,Shelby,1,1871
3,Shelby,2,1874
5,Shelby,2,1884
7,Shelby,2,1897
3,Shelby,1,1898
4,Shelby,2,1905
2,Shelby,0,1911
4,Shelby,1,1914
3,Shelby,0,1923
2,Shelby,0,1929
4,Shelby,1,1912
8,Shelby,0,1915
6,Shelby,0,1862
3,Shelby,2,1894
6,Shelby,0,1895
5,Shelby,3,1901
4,Shelby,2,1900
2,Shelby,8,1903
3,Shelby,0,1908
4,Shelby,0,1910
4,Shelby,0,1916
3,Shelby,0,1918
6,Shelby,1,1887
2,Shelby,1,1888
3,Shelby,3,1891
1,Shelby,0,1909
2,Shelby,0,1926
1,Shelby,0,1928
1,Shelby,0,1930
1,Shelby,0,1863
0,Shelby,1,1869
5,Shelby,0,1917
2,Shelby,0,1921
3,Shelby,0,1924
0,Shelby,2,1870
4,Shelby,0,1920
2,Shelby,0,1922
1,Shelby,0,1931
1,Shelby,1,1846
1,Shelby,0,1857
2,Shelby,0,1864
1,Shelby,0,0
1,Shelby,0,1881
2,Shelby,0,1919
1,Shelby,0,1913
1,Shelby,0,1925
1,Shelby,0,1850
1,Shelby,0,1856
0,Sherman,1,1889
16,Sherman,10,-
1,Sherman,1,1904
0,Sherman,1,1888
1,Sherman,0,1890
1,Sherman,0,1891
1,Sherman,0,1892
1,Sherman,0,1893
1,Sherman,0,1897
1,Sherman,0,1898
0,Sherman,1,1903
1,Sherman,1,1909
1,Sherman,0,1910
0,Sherman,1,1905
0,Sherman,1,1914
1,Sherman,0,1916
1,Sherman,0,1917
0,Sherman,1,1929
1,Sherman,0,1931
0,Sherman,1,1901
1,Sherman,0,1902
1,Sherman,0,1912
1,Sherman,0,1913
1,Sherman,0,1923
0,Sherman,1,1895
4,Smith,2,1858
231,Smith,82,-
2,Smith,5,1870
6,Smith,1,1888
5,Smith,5,1899
6,Smith,0,1902
4,Smith,0,1915
1,Smith,0,1919
1,Smith,0,1929
2,Smith,0,0
3,Smith,1,1886
2,Smith,3,1900
2,Smith,4,1852
4,Smith,1,1855
4,Smith,4,1879
1,Smith,0,1885
5,Smith,3,1890
2,Smith,1,1883
2,Smith,1,1884
2,Smith,1,1887
10,Smith,0,1897
2,Smith,0,1908
2,Smith,0,1914
3,Smith,0,1923
1,Smith,0,1928
2,Smith,2,1851
1,Smith,1,1891
3,Smith,2,1894
4,Smith,1,1903
3,Smith,1,1853
2,Smith,1,1859
2,Smith,1,1904
4,Smith,2,1871
4,Smith,1,1872
3,Smith,4,1880
5,Smith,1,1898
2,Smith,0,1906
0,Smith,3,1849
3,Smith,1,1850
12,Smith,0,1861
4,Smith,1,1896
4,Smith,4,1892
5,Smith,0,1860
4,Smith,0,1862
6,Smith,0,1866
6,Smith,1,1867
4,Smith,5,1873
1,Smith,0,1875
6,Smith,0,1876
6,Smith,2,1877
4,Smith,3,1878
6,Smith,1,1901
2,Smith,0,1918
1,Smith,0,1920
1,Smith,1,1854
4,Smith,2,1856
1,Smith,1,1881
3,Smith,0,1889
5,Smith,0,1857
5,Smith,0,1865
2,Smith,4,1874
3,Smith,0,1913
3,Smith,0,1925
3,Smith,0,1893
2,Smith,1,1868
1,Smith,1,1847
4,Smith,0,1882
1,Smith,0,1869
0,Smith,1,1848
2,Smith,0,1895
1,Smith,0,1905
1,Smith,0,1911
1,Smith,0,1864
1,Smith,1,1912
1,Smith,0,1922
1,Smith,0,1930
0,Somervell,2,1876
47,Somervell,10,-
2,Somervell,0,1881
2,Somervell,0,1883
1,Somervell,0,1885
1,Somervell,2,1893
3,Somervell,0,1895
2,Somervell,0,1900
1,Somervell,0,1903
1,Somervell,0,1905
1,Somervell,0,1908
2,Somervell,0,1909
1,Somervell,2,1904
2,Somervell,0,1910
1,Somervell,0,1914
2,Somervell,0,1922
1,Somervell,0,1879
1,Somervell,0,1882
1,Somervell,0,1887
3,Somervell,0,1897
2,Somervell,0,1913
3,Somervell,0,1925
0,Somervell,1,1891
1,Somervell,1,1901
0,Somervell,1,1892
2,Somervell,0,1894
1,Somervell,0,1896
1,Somervell,0,1898
1,Somervell,1,1899
2,Somervell,0,1906
1,Somervell,0,1920
1,Somervell,0,1926
1,Somervell,0,1927
1,Somervell,0,1928
1,Somervell,0,1907
1,Somervell,0,1916
1,Starr,2,1906
70,Starr,30,-
1,Starr,2,1910
2,Starr,0,1913
1,Starr,1,1894
1,Starr,1,1901
1,Starr,1,1904
4,Starr,0,1907
0,Starr,1,1931
2,Starr,1,1928
0,Starr,1,1887
1,Starr,1,1898
3,Starr,0,1902
2,Starr,0,1908
1,Starr,2,1897
1,Starr,3,1909
2,Starr,2,1923
1,Starr,0,1912
2,Starr,0,1915
1,Starr,1,1881
1,Starr,1,1917
0,Starr,1,1929
0,Starr,2,1892
1,Starr,0,1886
1,Starr,0,1896
1,Starr,0,1900
0,Starr,1,1895
1,Starr,0,1905
1,Starr,0,1924
1,Starr,1,1849
2,Starr,0,1853
2,Starr,0,1854
1,Starr,0,1855
1,Starr,0,1856
2,Starr,0,1861
3,Starr,0,1866
1,Starr,0,1874
1,Starr,0,1882
3,Starr,0,1883
1,Starr,0,1885
3,Starr,0,1890
1,Starr,0,1893
2,Starr,1,1911
0,Starr,1,1850
0,Starr,1,1852
2,Starr,0,1873
1,Starr,0,1875
2,Starr,1,1899
1,Starr,0,1919
1,Starr,0,1921
2,Starr,0,1922
2,Starr,0,1918
1,Starr,0,1914
1,Starr,0,1916
0,Starr,1,1925
0,Stephens,1,1915
117,Stephens,29,-
0,Stephens,1,1876
2,Stephens,2,1879
2,Stephens,2,1880
2,Stephens,0,1882
1,Stephens,1,1890
3,Stephens,1,1893
2,Stephens,1,1895
1,Stephens,1,1898
1,Stephens,1,1901
2,Stephens,0,1902
4,Stephens,0,1905
1,Stephens,0,1913
1,Stephens,1,1919
10,Stephens,6,1920
6,Stephens,0,1924
7,Stephens,0,1925
2,Stephens,0,1928
2,Stephens,0,1929
1,Stephens,3,1877
